datetime,price_EUR_per_MWh,nuclear_MW,non_renewable_MW,renewable_MW
2025-02-03 11:00:00,148.8,2970.5953897806544,454.1666666666667,454.1666666666667
2025-02-03 12:00:00,139.37,2970.8456522415454,454.1666666666667,454.1666666666667
2025-02-03 13:00:00,138.15,2970.545337288476,454.1666666666667,454.1666666666667
2025-02-03 14:00:00,142.48,2970.2149908401,454.1666666666667,454.1666666666667
2025-02-03 15:00:00,153.01,2971.696544608575,454.1666666666667,454.1666666666667
2025-02-03 16:00:00,175.27,2968.5932900935254,454.1666666666667,454.1666666666667
2025-02-03 17:00:00,182.41,2969.66441342614,454.1666666666667,454.1666666666667
2025-02-03 18:00:00,215.56,2968.5632585982185,454.1666666666667,454.1666666666667
2025-02-03 19:00:00,217.7,2969.7945499058023,454.1666666666667,454.1666666666667
2025-02-03 20:00:00,173.1,2970.7155157618818,454.1666666666667,454.1666666666667
2025-02-03 21:00:00,156.36,2970.495284796298,454.1666666666667,454.1666666666667
2025-02-03 22:00:00,151.35,2972.4973844834267,454.1666666666667,454.1666666666667
2025-02-03 23:00:00,140.77,2972.3972794990705,454.1666666666667,454.1666666666667
2025-02-04 00:00:00,136.06,2971.8967545772884,454.1666666666667,454.1666666666667
2025-02-04 01:00:00,132.47,2972.347227006892,454.1666666666667,454.1666666666667
2025-02-04 02:00:00,129.61,2971.7165656054462,454.1666666666667,454.1666666666667
2025-02-04 03:00:00,125.8,2973.1981193739216,454.1666666666667,454.1666666666667
2025-02-04 04:00:00,125.97,2971.7165656054462,454.1666666666667,454.1666666666667
2025-02-04 05:00:00,135.61,2975.050061584516,454.1666666666667,454.1666666666667
2025-02-04 06:00:00,155.97,2970.8656732384165,454.1666666666667,454.1666666666667
2025-02-04 07:00:00,186.24,2969.844602397981,454.1666666666667,454.1666666666667
2025-02-04 08:00:00,189.2,2971.115935699308,454.1666666666667,454.1666666666667
2025-02-04 09:00:00,164.89,2971.8967545772884,454.1666666666667,454.1666666666667
2025-02-04 10:00:00,150.09,2973.148066881744,454.1666666666667,454.1666666666667
2025-02-04 11:00:00,141.06,2971.4663031445552,454.1666666666667,454.1666666666667
2025-02-04 12:00:00,130.42,2969.59433993709,454.1666666666667,454.1666666666667
2025-02-04 13:00:00,130.07,2968.613311090397,454.1666666666667,454.1666666666667
2025-02-04 14:00:00,137.07,2969.7444974136247,454.1666666666667,454.1666666666667
2025-02-04 15:00:00,143.13,2969.2940249840203,454.1666666666667,454.1666666666667
2025-02-04 16:00:00,158.69,2968.993710030951,454.1666666666667,454.1666666666667
2025-02-04 17:00:00,169.85,2967.011631340694,454.1666666666667,454.1666666666667
2025-02-04 18:00:00,176.51,2968.1127861686145,454.1666666666667,454.1666666666667
2025-02-04 19:00:00,171.99,2969.694444921446,454.1666666666667,454.1666666666667
2025-02-04 20:00:00,159.61,2970.1148858557435,454.1666666666667,454.1666666666667
2025-02-04 21:00:00,152.52,2970.615410777525,454.1666666666667,454.1666666666667
2025-02-04 22:00:00,144.81,2971.496334639862,454.1666666666667,454.1666666666667
2025-02-04 23:00:00,138.89,2971.7465971007537,454.1666666666667,454.1666666666667
2025-02-05 00:00:00,138.2,2971.766618097625,454.1666666666667,454.1666666666667
2025-02-05 01:00:00,134.1,2971.7165656054462,454.1666666666667,454.1666666666667
2025-02-05 02:00:00,130.98,2972.647541959961,454.1666666666667,454.1666666666667
2025-02-05 03:00:00,128.53,2973.0479618973877,454.1666666666667,454.1666666666667
2025-02-05 04:00:00,128.2,2971.516355636734,454.1666666666667,454.1666666666667
2025-02-05 05:00:00,138.4,2972.1470170381795,454.1666666666667,454.1666666666667
2025-02-05 06:00:00,152.34,2970.7655682540603,454.1666666666667,454.1666666666667
2025-02-05 07:00:00,161.73,2969.514255949605,454.1666666666667,454.1666666666667
2025-02-05 08:00:00,170.29,2970.4652533009908,454.1666666666667,454.1666666666667
2025-02-05 09:00:00,154.91,2971.0959147024364,454.1666666666667,454.1666666666667
2025-02-05 10:00:00,148.15,2966.9916103438222,454.1666666666667,454.1666666666667
2025-02-05 11:00:00,135.55,2969.59433993709,454.1666666666667,454.1666666666667
2025-02-05 12:00:00,132.33,2971.4663031445552,454.1666666666667,454.1666666666667
2025-02-05 13:00:00,128.98,2971.2660931758423,454.1666666666667,454.1666666666667
2025-02-05 14:00:00,132.14,2971.145967194615,454.1666666666667,454.1666666666667
2025-02-05 15:00:00,144.32,2971.496334639862,454.1666666666667,454.1666666666667
2025-02-05 16:00:00,159.44,2968.763468566932,454.1666666666667,454.1666666666667
2025-02-05 17:00:00,179.03,2968.543237601347,454.1666666666667,454.1666666666667
2025-02-05 18:00:00,187.59,2969.564308441783,454.1666666666667,454.1666666666667
2025-02-05 19:00:00,186.92,2970.965778222773,454.1666666666667,454.1666666666667
2025-02-05 20:00:00,164.5,2971.346177163328,454.1666666666667,454.1666666666667
2025-02-05 21:00:00,153.86,2972.4973844834267,454.1666666666667,454.1666666666667
2025-02-05 22:00:00,151.85,2972.647541959961,454.1666666666667,454.1666666666667
2025-02-05 23:00:00,143.08,2972.6175104646545,454.1666666666667,454.1666666666667
2025-02-06 00:00:00,139.06,2973.618560308219,454.1666666666667,454.1666666666667
2025-02-06 01:00:00,136.41,2973.2481718661,454.1666666666667,454.1666666666667
2025-02-06 02:00:00,133.95,2971.216040683664,454.1666666666667,454.1666666666667
2025-02-06 03:00:00,132.98,2971.9968595616447,454.1666666666667,454.1666666666667
2025-02-06 04:00:00,130.8,2970.565358285347,454.1666666666667,454.1666666666667
2025-02-06 05:00:00,134.76,2969.544287444912,454.1666666666667,454.1666666666667
2025-02-06 06:00:00,151.88,2966.5911904063964,454.1666666666667,454.1666666666667
2025-02-06 07:00:00,185.76,2966.1106864814856,454.1666666666667,454.1666666666667
2025-02-06 08:00:00,216.41,2967.562208754654,454.1666666666667,454.1666666666667
2025-02-06 09:00:00,182.07,2966.8414528672874,454.1666666666667,454.1666666666667
2025-02-06 10:00:00,161.03,2971.346177163328,454.1666666666667,454.1666666666667
2025-02-06 11:00:00,149.69,2972.317195511585,454.1666666666667,454.1666666666667
2025-02-06 12:00:00,143.72,2968.8435525544164,454.1666666666667,454.1666666666667
2025-02-06 13:00:00,141.0,2957.781951783029,454.1666666666667,454.1666666666667
2025-02-06 14:00:00,144.29,2960.154439912277,454.1666666666667,454.1666666666667
2025-02-06 15:00:00,150.8,2964.2587442708914,454.1666666666667,454.1666666666667
2025-02-06 16:00:00,162.29,2964.1886707818417,454.1666666666667,454.1666666666667
2025-02-06 17:00:00,169.0,2964.9895106566933,454.1666666666667,454.1666666666667
2025-02-06 18:00:00,173.5,2967.742397726496,454.1666666666667,454.1666666666667
2025-02-06 19:00:00,164.59,2965.610161559703,454.1666666666667,454.1666666666667
2025-02-06 20:00:00,153.9,2966.3609489423766,454.1666666666667,454.1666666666667
2025-02-06 21:00:00,150.99,2965.4099515909907,454.1666666666667,454.1666666666667
2025-02-06 22:00:00,150.58,2966.9615788485157,454.1666666666667,454.1666666666667
2025-02-06 23:00:00,145.72,2968.1928701561,454.1666666666667,454.1666666666667
2025-02-07 00:00:00,147.09,2968.062733676436,454.1666666666667,454.1666666666667
2025-02-07 01:00:00,142.99,2968.3930801248125,454.1666666666667,454.1666666666667
2025-02-07 02:00:00,136.65,2968.5132061060403,454.1666666666667,454.1666666666667
2025-02-07 03:00:00,136.56,2967.812471215545,454.1666666666667,454.1666666666667
2025-02-07 04:00:00,136.18,2967.0616838328715,454.1666666666667,454.1666666666667
2025-02-07 05:00:00,144.9,2966.4410329298616,454.1666666666667,454.1666666666667
2025-02-07 06:00:00,153.69,2963.9384083209507,454.1666666666667,454.1666666666667
2025-02-07 07:00:00,156.93,2965.339878101941,454.1666666666667,454.1666666666667
2025-02-07 08:00:00,158.64,2965.359899098812,454.1666666666667,454.1666666666667
2025-02-07 09:00:00,154.16,2964.5090067317824,454.1666666666667,454.1666666666667
2025-02-07 10:00:00,153.3,2964.9594791613863,454.1666666666667,454.1666666666667
2025-02-07 11:00:00,145.05,2965.339878101941,454.1666666666667,454.1666666666667
2025-02-07 12:00:00,140.89,2964.6091117161386,454.1666666666667,454.1666666666667
2025-02-07 13:00:00,140.93,2963.6581143647527,454.1666666666667,454.1666666666667
2025-02-07 14:00:00,146.07,2962.637043524317,454.1666666666667,454.1666666666667
2025-02-07 15:00:00,150.86,2962.5869910321385,454.1666666666667,454.1666666666667
2025-02-07 16:00:00,151.12,2961.255594740198,454.1666666666667,454.1666666666667
2025-02-07 17:00:00,153.3,2961.505857201089,454.1666666666667,454.1666666666667
2025-02-07 18:00:00,153.8,2963.588040875703,454.1666666666667,454.1666666666667
2025-02-07 19:00:00,152.82,2965.309846606634,454.1666666666667,454.1666666666667
2025-02-07 20:00:00,152.06,2967.011631340694,454.1666666666667,454.1666666666667
2025-02-07 21:00:00,153.29,2968.713416074753,454.1666666666667,454.1666666666667
2025-02-07 22:00:00,150.0,2970.7655682540603,454.1666666666667,454.1666666666667
2025-02-07 23:00:00,144.35,2970.5953897806544,454.1666666666667,454.1666666666667
2025-02-08 00:00:00,150.8,2972.096964546001,454.1666666666667,454.1666666666667
2025-02-08 01:00:00,144.53,2973.748696787882,454.1666666666667,454.1666666666667
2025-02-08 02:00:00,140.1,2973.768717784754,454.1666666666667,454.1666666666667
2025-02-08 03:00:00,138.26,2973.9188752612886,454.1666666666667,454.1666666666667
2025-02-08 04:00:00,137.36,2973.168087878615,454.1666666666667,454.1666666666667
2025-02-08 05:00:00,138.8,2970.99580971808,454.1666666666667,454.1666666666667
2025-02-08 06:00:00,147.01,2969.7444974136247,454.1666666666667,454.1666666666667
2025-02-08 07:00:00,152.0,2970.3451273197634,454.1666666666667,454.1666666666667
2025-02-08 08:00:00,155.81,2972.4473319912486,454.1666666666667,454.1666666666667
2025-02-08 09:00:00,153.76,2971.0458622102583,454.1666666666667,454.1666666666667
2025-02-08 10:00:00,151.04,2971.246072178971,454.1666666666667,454.1666666666667
2025-02-08 11:00:00,144.99,2976.4715523623777,454.1666666666667,454.1666666666667
2025-02-08 12:00:00,142.7,2975.3503765375854,454.1666666666667,454.1666666666667
2025-02-08 13:00:00,139.77,2973.6686128003976,454.1666666666667,454.1666666666667
2025-02-08 14:00:00,138.87,2970.745547257189,454.1666666666667,454.1666666666667
2025-02-08 15:00:00,147.08,2965.2898256097624,454.1666666666667,454.1666666666667
2025-02-08 16:00:00,151.21,2961.736098665109,454.1666666666667,454.1666666666667
2025-02-08 17:00:00,156.4,2960.4847863606533,454.1666666666667,454.1666666666667
2025-02-08 18:00:00,158.1,2962.1865710947127,454.1666666666667,454.1666666666667
2025-02-08 19:00:00,156.4,2963.4078519038617,454.1666666666667,454.1666666666667
2025-02-08 20:00:00,155.79,2963.357799411683,454.1666666666667,454.1666666666667
2025-02-08 21:00:00,153.33,2963.638093367881,454.1666666666667,454.1666666666667
2025-02-08 22:00:00,151.28,2966.561158911089,454.1666666666667,454.1666666666667
2025-02-08 23:00:00,147.0,2966.9916103438222,454.1666666666667,454.1666666666667
2025-02-09 00:00:00,142.47,2968.012681184258,454.1666666666667,454.1666666666667
2025-02-09 01:00:00,139.98,2968.463153613862,454.1666666666667,454.1666666666667
2025-02-09 02:00:00,138.69,2969.4642034574263,454.1666666666667,454.1666666666667
2025-02-09 03:00:00,137.24,2969.844602397981,454.1666666666667,454.1666666666667
2025-02-09 04:00:00,135.2,2968.8435525544164,454.1666666666667,454.1666666666667
2025-02-09 05:00:00,136.86,2965.009531653565,454.1666666666667,454.1666666666667
2025-02-09 06:00:00,139.47,2967.842502710852,454.1666666666667,454.1666666666667
2025-02-09 07:00:00,142.67,2767.202082565228,454.1666666666667,454.1666666666667
2025-02-09 08:00:00,148.57,2635.1636081990764,454.1666666666667,454.1666666666667
2025-02-09 09:00:00,147.77,2671.2014025673966,454.1666666666667,454.1666666666667
2025-02-09 10:00:00,149.5,2725.037863154293,454.1666666666667,454.1666666666667
2025-02-09 11:00:00,141.52,2778.8442922458826,454.1666666666667,454.1666666666667
2025-02-09 12:00:00,139.95,2833.6017186888585,454.1666666666667,454.1666666666667
2025-02-09 13:00:00,133.7,2874.9951297202488,454.1666666666667,454.1666666666667
2025-02-09 14:00:00,138.05,2885.3059431089628,454.1666666666667,454.1666666666667
2025-02-09 15:00:00,138.19,2930.022839620987,454.1666666666667,454.1666666666667
2025-02-09 16:00:00,144.26,2959.203442560891,454.1666666666667,454.1666666666667
2025-02-09 17:00:00,155.47,2958.4526551782174,454.1666666666667,454.1666666666667
2025-02-09 18:00:00,161.69,2960.9552797871283,454.1666666666667,454.1666666666667
2025-02-09 19:00:00,157.85,2962.4868860477823,454.1666666666667,454.1666666666667
2025-02-09 20:00:00,156.05,2962.4868860477823,454.1666666666667,454.1666666666667
2025-02-09 21:00:00,152.23,2965.890455515901,454.1666666666667,454.1666666666667
2025-02-09 22:00:00,151.22,2968.2128911529708,454.1666666666667,454.1666666666667
2025-02-09 23:00:00,141.84,2969.4942349527337,454.1666666666667,454.1666666666667
2025-02-10 00:00:00,145.86,2971.346177163328,454.1666666666667,454.1666666666667
2025-02-10 01:00:00,141.0,2970.1449173510505,454.1666666666667,454.1666666666667
2025-02-10 02:00:00,140.74,2970.9457572259016,454.1666666666667,454.1666666666667
2025-02-10 03:00:00,140.45,2972.016880558516,454.1666666666667,454.1666666666667
2025-02-10 04:00:00,140.22,2970.1148858557435,454.1666666666667,454.1666666666667
2025-02-10 05:00:00,148.07,2968.1628386607927,454.1666666666667,454.1666666666667
2025-02-10 06:00:00,156.1,2966.0906654846144,454.1666666666667,454.1666666666667
2025-02-10 07:00:00,168.7,2965.960529004951,454.1666666666667,454.1666666666667
2025-02-10 08:00:00,170.4,2965.2097416222773,454.1666666666667,454.1666666666667
2025-02-10 09:00:00,159.72,2965.259794114456,454.1666666666667,454.1666666666667
2025-02-10 10:00:00,158.6,2964.8093216848515,454.1666666666667,454.1666666666667
2025-02-10 11:00:00,155.67,2964.058534302178,454.1666666666667,454.1666666666667
2025-02-10 12:00:00,151.09,2962.136518602535,454.1666666666667,454.1666666666667
2025-02-10 13:00:00,151.51,2630.8390728748777,454.1666666666667,454.1666666666667
2025-02-10 14:00:00,156.09,2594.22066959729,454.1666666666667,454.1666666666667
2025-02-10 15:00:00,158.4,2596.072611807884,454.1666666666667,454.1666666666667
2025-02-10 16:00:00,165.43,2596.77334669838,454.1666666666667,454.1666666666667
2025-02-10 17:00:00,163.09,2599.8265487212507,454.1666666666667,454.1666666666667
2025-02-10 18:00:00,165.19,2652.111382050622,454.1666666666667,454.1666666666667
2025-02-10 19:00:00,159.98,2765.3501403546334,454.1666666666667,454.1666666666667
2025-02-10 20:00:00,158.04,2877.8481217744074,454.1666666666667,454.1666666666667
2025-02-10 21:00:00,158.4,2956.3003980145536,454.1666666666667,454.1666666666667
2025-02-10 22:00:00,158.39,2958.682896642237,454.1666666666667,454.1666666666667
2025-02-10 23:00:00,155.69,2962.156539599406,454.1666666666667,454.1666666666667
2025-02-11 00:00:00,159.85,2962.7872010008514,454.1666666666667,454.1666666666667
2025-02-11 01:00:00,154.47,2963.588040875703,454.1666666666667,454.1666666666667
2025-02-11 02:00:00,151.41,2964.038513305307,454.1666666666667,454.1666666666667
2025-02-11 03:00:00,150.04,2963.257694427327,454.1666666666667,454.1666666666667
2025-02-11 04:00:00,149.28,2963.9384083209507,454.1666666666667,454.1666666666667
2025-02-11 05:00:00,153.38,2962.2566445837624,454.1666666666667,454.1666666666667
2025-02-11 06:00:00,164.05,2960.6549648340592,454.1666666666667,454.1666666666667
2025-02-11 07:00:00,173.27,2960.755069818416,454.1666666666667,454.1666666666667
2025-02-11 08:00:00,172.7,2960.9052272949507,454.1666666666667,454.1666666666667
2025-02-11 09:00:00,165.21,2960.855174802772,454.1666666666667,454.1666666666667
2025-02-11 10:00:00,164.55,2961.0353637746134,454.1666666666667,454.1666666666667
2025-02-11 11:00:00,164.93,2960.0843664232275,454.1666666666667,454.1666666666667
2025-02-11 12:00:00,163.61,2959.804072467029,454.1666666666667,454.1666666666667
2025-02-11 13:00:00,164.24,2959.233474056198,454.1666666666667,454.1666666666667
2025-02-11 14:00:00,163.61,2962.106487107228,454.1666666666667,454.1666666666667
2025-02-11 15:00:00,165.6,2958.933159103128,454.1666666666667,454.1666666666667
2025-02-11 16:00:00,167.9,2958.002182748613,454.1666666666667,454.1666666666667
2025-02-11 17:00:00,169.3,2958.0822667360985,454.1666666666667,454.1666666666667
2025-02-11 18:00:00,175.44,2958.2524452095045,454.1666666666667,454.1666666666667
2025-02-11 19:00:00,175.99,2958.4026026860392,454.1666666666667,454.1666666666667
2025-02-11 20:00:00,169.23,2958.0322142439204,454.1666666666667,454.1666666666667
2025-02-11 21:00:00,164.45,2959.3536000374256,454.1666666666667,454.1666666666667
2025-02-11 22:00:00,161.62,2960.254544896633,454.1666666666667,454.1666666666667
2025-02-11 23:00:00,159.86,2960.034313931049,454.1666666666667,454.1666666666667
2025-02-12 00:00:00,151.41,2961.535888696396,454.1666666666667,454.1666666666667
2025-02-12 01:00:00,147.86,2961.836203649465,454.1666666666667,454.1666666666667
2025-02-12 02:00:00,146.07,2960.104387420098,454.1666666666667,454.1666666666667
2025-02-12 03:00:00,145.08,2960.184471407584,454.1666666666667,454.1666666666667
2025-02-12 04:00:00,144.76,2960.134418915406,454.1666666666667,454.1666666666667
2025-02-12 05:00:00,149.25,2958.6528651469307,454.1666666666667,454.1666666666667
2025-02-12 06:00:00,160.06,2953.6776474244148,454.1666666666667,454.1666666666667
2025-02-12 07:00:00,174.36,2954.3984033117817,454.1666666666667,454.1666666666667
2025-02-12 08:00:00,187.02,2955.6296946193656,454.1666666666667,454.1666666666667
2025-02-12 09:00:00,176.35,2956.530639478573,454.1666666666667,454.1666666666667
2025-02-12 10:00:00,168.1,2956.180272033326,454.1666666666667,454.1666666666667
2025-02-12 11:00:00,165.16,2955.3994531553462,454.1666666666667,454.1666666666667
2025-02-12 12:00:00,159.09,2954.6286447758016,454.1666666666667,454.1666666666667
2025-02-12 13:00:00,157.06,2953.3473009760387,454.1666666666667,454.1666666666667
2025-02-12 14:00:00,159.6,2952.346251132474,454.1666666666667,454.1666666666667
2025-02-12 15:00:00,165.56,2950.774602878078,454.1666666666667,454.1666666666667
2025-02-12 16:00:00,171.71,2951.425285276395,454.1666666666667,454.1666666666667
2025-02-12 17:00:00,183.45,2951.0949388280187,454.1666666666667,454.1666666666667
2025-02-12 18:00:00,189.61,2951.8957787028703,454.1666666666667,454.1666666666667
2025-02-12 19:00:00,192.87,2951.995883687227,454.1666666666667,454.1666666666667
2025-02-12 20:00:00,174.61,2950.9948338436625,454.1666666666667,454.1666666666667
2025-02-12 21:00:00,163.19,2953.3773324713457,454.1666666666667,454.1666666666667
2025-02-12 22:00:00,159.7,2954.3984033117817,454.1666666666667,454.1666666666667
2025-02-12 23:00:00,154.28,2954.598613280494,454.1666666666667,454.1666666666667
2025-02-13 00:00:00,157.45,2955.799873092772,454.1666666666667,454.1666666666667
2025-02-13 01:00:00,150.87,2956.2002930301974,454.1666666666667,454.1666666666667
2025-02-13 02:00:00,149.52,2958.4526551782174,454.1666666666667,454.1666666666667
2025-02-13 03:00:00,147.34,2957.281426861247,454.1666666666667,454.1666666666667
2025-02-13 04:00:00,147.39,2954.228224838376,454.1666666666667,454.1666666666667
2025-02-13 05:00:00,151.13,2954.1981933430684,454.1666666666667,454.1666666666667
2025-02-13 06:00:00,166.0,2951.7256002294644,454.1666666666667,454.1666666666667
2025-02-13 07:00:00,190.07,2951.3251802920386,454.1666666666667,454.1666666666667
2025-02-13 08:00:00,214.58,2951.27512779986,454.1666666666667,454.1666666666667
2025-02-13 09:00:00,193.15,2952.376282627781,454.1666666666667,454.1666666666667
2025-02-13 10:00:00,176.59,2960.684996329366,454.1666666666667,454.1666666666667
2025-02-13 11:00:00,168.96,2963.8383033365944,454.1666666666667,454.1666666666667
2025-02-13 12:00:00,161.2,2958.5327391657024,454.1666666666667,454.1666666666667
2025-02-13 13:00:00,160.68,2958.1823717204547,454.1666666666667,454.1666666666667
2025-02-13 14:00:00,163.82,2965.139668133228,454.1666666666667,454.1666666666667
2025-02-13 15:00:00,169.5,2962.436833555604,454.1666666666667,454.1666666666667
2025-02-13 16:00:00,180.99,2962.687096016495,454.1666666666667,454.1666666666667
2025-02-13 17:00:00,190.57,2962.887305985208,454.1666666666667,454.1666666666667
2025-02-13 18:00:00,200.72,2965.840403023723,454.1666666666667,454.1666666666667
2025-02-13 19:00:00,198.79,2965.309846606634,454.1666666666667,454.1666666666667
2025-02-13 20:00:00,175.48,2967.692345234317,454.1666666666667,454.1666666666667
2025-02-13 21:00:00,162.54,2968.493185109169,454.1666666666667,454.1666666666667
2025-02-13 22:00:00,157.3,2969.4141509652486,454.1666666666667,454.1666666666667
2025-02-13 23:00:00,152.93,2969.113836012179,454.1666666666667,454.1666666666667
2025-02-14 00:00:00,147.94,2969.113836012179,454.1666666666667,454.1666666666667
2025-02-14 01:00:00,143.11,2967.512156262476,454.1666666666667,454.1666666666667
2025-02-14 02:00:00,141.68,2968.993710030951,454.1666666666667,454.1666666666667
2025-02-14 03:00:00,140.02,2968.5632585982185,454.1666666666667,454.1666666666667
2025-02-14 04:00:00,139.9,2968.493185109169,454.1666666666667,454.1666666666667
2025-02-14 05:00:00,148.91,2967.011631340694,454.1666666666667,454.1666666666667
2025-02-14 06:00:00,162.71,2966.411001434555,454.1666666666667,454.1666666666667
2025-02-14 07:00:00,196.16,2965.540088070654,454.1666666666667,454.1666666666667
2025-02-14 08:00:00,202.61,2966.411001434555,454.1666666666667,454.1666666666667
2025-02-14 09:00:00,198.13,2969.4141509652486,454.1666666666667,454.1666666666667
2025-02-14 10:00:00,182.58,2969.7444974136247,454.1666666666667,454.1666666666667
2025-02-14 11:00:00,170.37,2970.4652533009908,454.1666666666667,454.1666666666667
2025-02-14 12:00:00,167.88,2970.2450223354067,454.1666666666667,454.1666666666667
2025-02-14 13:00:00,166.92,2969.7444974136247,454.1666666666667,454.1666666666667
2025-02-14 14:00:00,169.71,2970.2149908401,454.1666666666667,454.1666666666667
2025-02-14 15:00:00,176.69,2969.59433993709,454.1666666666667,454.1666666666667
2025-02-14 16:00:00,180.68,2935.458540271542,454.1666666666667,454.1666666666667
2025-02-14 17:00:00,183.33,2859.528909637178,454.1666666666667,454.1666666666667
2025-02-14 18:00:00,192.73,2859.8792770824257,454.1666666666667,454.1666666666667
2025-02-14 19:00:00,195.39,2860.149560540188,454.1666666666667,454.1666666666667
2025-02-14 20:00:00,185.79,2860.780221941633,454.1666666666667,454.1666666666667
2025-02-14 21:00:00,167.89,2861.250715368109,454.1666666666667,454.1666666666667
2025-02-14 22:00:00,160.04,2862.682216644406,454.1666666666667,454.1666666666667
2025-02-14 23:00:00,156.18,2862.732269136584,454.1666666666667,454.1666666666667
2025-02-15 00:00:00,143.19,2864.404022375337,454.1666666666667,454.1666666666667
2025-02-15 01:00:00,137.55,2863.533109011436,454.1666666666667,454.1666666666667
2025-02-15 02:00:00,135.24,2863.202762563059,454.1666666666667,454.1666666666667
2025-02-15 03:00:00,133.05,2863.98358144104,454.1666666666667,454.1666666666667
2025-02-15 04:00:00,133.04,2863.202762563059,454.1666666666667,454.1666666666667
2025-02-15 05:00:00,131.12,2863.13268907401,454.1666666666667,454.1666666666667
2025-02-15 06:00:00,134.84,2861.1506103837523,454.1666666666667,454.1666666666667
2025-02-15 07:00:00,148.19,2861.1506103837523,454.1666666666667,454.1666666666667
2025-02-15 08:00:00,149.6,2861.981481753911,454.1666666666667,454.1666666666667
2025-02-15 09:00:00,140.37,2862.7522901334555,454.1666666666667,454.1666666666667
2025-02-15 10:00:00,133.52,2863.3328990427226,454.1666666666667,454.1666666666667
2025-02-15 11:00:00,124.61,2861.7011877977125,454.1666666666667,454.1666666666667
2025-02-15 12:00:00,120.02,2862.8323741209406,454.1666666666667,454.1666666666667
2025-02-15 13:00:00,114.1,2862.682216644406,454.1666666666667,454.1666666666667
2025-02-15 14:00:00,122.1,2860.950400415039,454.1666666666667,454.1666666666667
2025-02-15 15:00:00,133.05,2862.1016077351383,454.1666666666667,454.1666666666667
2025-02-15 16:00:00,155.0,2867.63741337005,454.1666666666667,454.1666666666667
2025-02-15 17:00:00,168.59,2882.5530560391603,454.1666666666667,454.1666666666667
2025-02-15 18:00:00,175.02,2891.832788089003,454.1666666666667,454.1666666666667
2025-02-15 19:00:00,164.06,2892.363344506092,454.1666666666667,454.1666666666667
2025-02-15 20:00:00,154.42,2892.563554474805,454.1666666666667,454.1666666666667
2025-02-15 21:00:00,142.89,2894.0350977448447,454.1666666666667,454.1666666666667
2025-02-15 22:00:00,139.18,2893.7848352839537,454.1666666666667,454.1666666666667
2025-02-15 23:00:00,133.95,2894.385465190092,454.1666666666667,454.1666666666667
2025-02-16 00:00:00,139.39,2895.416546528964,454.1666666666667,454.1666666666667
2025-02-16 01:00:00,134.06,2895.5366725101912,454.1666666666667,454.1666666666667
2025-02-16 02:00:00,131.01,2894.9160216071814,454.1666666666667,454.1666666666667
2025-02-16 03:00:00,124.68,2895.336462541479,454.1666666666667,454.1666666666667
2025-02-16 04:00:00,122.87,2893.734782791775,454.1666666666667,454.1666666666667
2025-02-16 05:00:00,126.14,2893.2843103621717,454.1666666666667,454.1666666666667
2025-02-16 06:00:00,130.68,2892.933942916924,454.1666666666667,454.1666666666667
2025-02-16 07:00:00,134.03,2893.2342578699927,454.1666666666667,454.1666666666667
2025-02-16 08:00:00,131.81,2893.3844153465275,454.1666666666667,454.1666666666667
2025-02-16 09:00:00,122.01,2893.864919271439,454.1666666666667,454.1666666666667
2025-02-16 10:00:00,117.71,2893.864919271439,454.1666666666667,454.1666666666667
2025-02-16 11:00:00,107.52,2892.7137119513395,454.1666666666667,454.1666666666667
2025-02-16 12:00:00,105.53,2892.5135019826266,454.1666666666667,454.1666666666667
2025-02-16 13:00:00,99.07,2892.883890424745,454.1666666666667,454.1666666666667
2025-02-16 14:00:00,114.45,2892.783785440389,454.1666666666667,454.1666666666667
2025-02-16 15:00:00,129.06,2891.432368151577,454.1666666666667,454.1666666666667
2025-02-16 16:00:00,144.32,2890.7616647563887,454.1666666666667,454.1666666666667
2025-02-16 17:00:00,159.3,2893.8148667792607,454.1666666666667,454.1666666666667
2025-02-16 18:00:00,163.59,2889.61045743629,454.1666666666667,454.1666666666667
2025-02-16 19:00:00,163.34,2890.0609298658937,454.1666666666667,454.1666666666667
2025-02-16 20:00:00,155.74,2890.281160831478,454.1666666666667,454.1666666666667
2025-02-16 21:00:00,151.6,2890.681580768904,454.1666666666667,454.1666666666667
2025-02-16 22:00:00,150.49,2891.9328930733595,454.1666666666667,454.1666666666667
2025-02-16 23:00:00,143.89,2893.2843103621717,454.1666666666667,454.1666666666667
2025-02-17 00:00:00,139.31,2894.565654161934,454.1666666666667,454.1666666666667
2025-02-17 01:00:00,136.82,2893.5646043183697,454.1666666666667,454.1666666666667
2025-02-17 02:00:00,131.71,2894.365444193221,454.1666666666667,454.1666666666667
2025-02-17 03:00:00,133.03,2895.8670189585678,454.1666666666667,454.1666666666667
2025-02-17 04:00:00,131.78,2894.285360205736,454.1666666666667,454.1666666666667
2025-02-17 05:00:00,139.02,2892.032998057716,454.1666666666667,454.1666666666667
2025-02-17 06:00:00,161.45,2890.3812658158345,454.1666666666667,454.1666666666667
2025-02-17 07:00:00,191.77,2889.7606149128246,454.1666666666667,454.1666666666667
2025-02-17 08:00:00,195.0,2890.5314232923693,454.1666666666667,454.1666666666667
2025-02-17 09:00:00,165.07,2891.5324731359333,454.1666666666667,454.1666666666667
2025-02-17 10:00:00,157.37,2891.432368151577,454.1666666666667,454.1666666666667
