datetime,end_user_consumption_MWh,total_production_MWh,total_consumption_MWh,net_outflow_MWh,grid_feed_in_MWh,import_AT_MWh,import_DE_MWh,import_FR_MWh,import_IT_MWh,export_AT_MWh,export_DE_MWh,export_FR_MWh,export_IT_MWh,total_import_MWh,total_export_MWh,net_import_MWh,end_user_consumption_MW_avg,total_production_MW_avg,total_consumption_MW_avg,total_import_MW_avg,total_export_MW_avg,net_import_MW_avg,net_import_check_MWh
2025-03-25 21:00:00,6581.236985785357,5660.215742,6943.577207837167,1181.840575162833,5288.171720611834,114.794,1245.826,2180.426,149.505,170.017,463.464,0.0,1769.363,3690.551,2402.844,1287.707,6581.236985785357,5660.215742,6943.577207837167,3690.551,2402.844,1287.707,1287.7069999999999
2025-03-25 22:00:00,6369.638280213681,5159.666788,6799.055548641545,1523.351127358452,5274.867790358452,253.999,1627.227,2459.132,126.254,186.2,664.212,0.0,1972.655,4466.612,2823.067,1643.545,6369.638280213681,5159.666788,6799.055548641545,4466.612,2823.067,1643.545,1643.545
2025-03-25 23:00:00,5974.180121521527,4677.80203,6775.40213628411,1996.42466471589,5468.52466471589,316.437,1452.393,2213.45,217.751,164.3,579.9119999999999,0.0,1352.876,4200.031,2097.088,2102.943,5974.180121521527,4677.80203,6775.40213628411,4200.031,2097.088,2102.943,2102.9429999999998
2025-03-26 00:00:00,5688.474562435748,4867.939272,6154.003113306819,1176.42068969318,4905.54731069318,456.465,1371.969,1999.417,166.376,248.5,359.904,0.0,2095.901,3994.227,2704.305,1289.922,5688.474562435748,4867.939272,6154.003113306819,3994.227,2704.305,1289.922,1289.922
2025-03-26 01:00:00,5403.127290690736,4506.079876,6411.667805703462,1790.846371296536,5158.219685296536,405.806,1523.124,2308.403,173.46,255.2,442.012,0.0,1803.401,4410.793000000001,2500.613,1910.18,5403.127290690736,4506.079876,6411.667805703462,4410.793000000001,2500.613,1910.18,1910.1800000000007
2025-03-26 02:00:00,5291.428617540056,4459.188465,6642.1979921783,2064.713416821699,5376.813416821699,300.719,1548.62,2537.464,226.072,295.6,429.164,0.0,1701.539,4612.875,2426.303,2186.572000000001,5291.428617540056,4459.188465,6642.1979921783,4612.875,2426.303,2186.572000000001,2186.572
2025-03-26 03:00:00,5241.925036019231,4510.61761,6670.494962508465,2048.889917491534,5454.156555491534,294.374,1455.037,2483.093,247.554,290.3,446.112,0.0,1579.964,4480.058,2316.376,2163.682,5241.925036019231,4510.61761,6670.494962508465,4480.058,2316.376,2163.682,2163.682
2025-03-26 04:00:00,5273.474059589259,4460.34238,6639.102333743188,2064.170927256811,5422.670922256812,287.241,1428.577,2590.216,239.706,304.7,472.0,0.0,1587.344,4545.74,2364.044,2181.696,5273.474059589259,4460.34238,6639.102333743188,4545.74,2364.044,2181.696,2181.696
2025-03-26 05:00:00,5795.598409602946,4805.736389,6744.723456843001,1830.304601156998,5430.844589156998,256.009,1383.061,2368.775,263.113,242.3,439.56,0.0,1645.614,4270.958,2327.474,1943.484,5795.598409602946,4805.736389,6744.723456843001,4270.958,2327.474,1943.484,1943.4839999999995
2025-03-26 06:00:00,6690.89044267893,5490.667608,7147.965687894657,1557.229945105342,5579.563527798142,96.685,1077.856,2299.408,276.483,231.453,464.516,0.0,1389.429,3750.432,2085.398,1665.034,6690.89044267893,5490.667608,7147.965687894657,3750.432,2085.398,1665.034,1665.0339999999997
2025-03-26 07:00:00,7216.456376075861,6682.643461,7589.430444718088,804.5765772819086,5828.318059313909,156.736,952.292,1795.08,326.304,163.031,651.928,1.0,1503.691,3230.412,2319.65,910.762,7216.456376075861,6682.643461,7589.430444718088,3230.412,2319.65,910.762,910.7619999999997
2025-03-26 08:00:00,7382.611405936628,6749.635159,7760.014736358398,911.0186716415996,5676.911464011,270.268,868.311,1746.024,282.531,49.3,548.548,0.0,1555.977,3167.134,2153.825,1013.309,7382.611405936628,6749.635159,7760.014736358398,3167.134,2153.825,1013.309,1013.3090000000002
2025-03-26 09:00:00,7215.763882047898,6805.654211,7736.653100567245,836.2557324327543,5502.438678837754,288.807,819.016,1506.99,238.496,94.9,573.552,10.087,1241.14,2853.309,1919.679,933.63,7215.763882047898,6805.654211,7736.653100567245,2853.309,1919.679,933.63,933.6300000000001
2025-03-26 10:00:00,7192.484953234092,6541.900748,7882.06735924078,1243.89777975922,5443.874373759219,332.92,915.169,1750.108,209.86,124.2,431.988,0.0,1309.474,3208.057,1865.662,1342.395,7192.484953234092,6541.900748,7882.06735924078,3208.057,1865.662,1342.395,1342.3949999999998
2025-03-26 11:00:00,7294.388943638337,6808.267719,7965.781428979559,1060.979337020441,5402.135880020442,201.321,1028.927,1649.842,235.469,208.4,566.768,0.0,1181.049,3115.559,1956.217,1159.342,7294.388943638337,6808.267719,7965.781428979559,3115.559,1956.217,1159.342,1159.342
2025-03-26 12:00:00,7039.697483396216,6705.664961,7696.159257173367,899.8431698266319,5158.033040826631,171.613,935.498,1590.788,280.026,222.1,632.204,0.0,1131.219,2977.925,1985.523,992.402,7039.697483396216,6705.664961,7696.159257173367,2977.925,1985.523,992.402,992.4020000000003
2025-03-26 13:00:00,7054.929509815564,6362.135006,7905.642965410338,1445.714195589661,5576.017376589661,199.165,1146.181,1943.539,253.061,158.6,556.5,0.0,1279.755,3541.946,1994.855,1547.091,7054.929509815564,6362.135006,7905.642965410338,3541.946,1994.855,1547.091,1547.091
2025-03-26 14:00:00,6971.852863832086,6379.516962000001,7775.350602368374,1293.808378631627,5529.454871631627,248.772,1029.728,2016.57,217.287,126.5,472.192,0.0,1515.549,3512.357,2114.241,1398.116,6971.852863832086,6379.516962000001,7775.350602368374,3512.357,2114.241,1398.116,1398.116
2025-03-26 15:00:00,6939.452206201408,6172.472429,7319.82595902773,1044.431179972269,5296.918682972269,98.226,1007.135,2189.621,152.0,195.062,520.364,0.0,1579.458,3446.982,2294.884,1152.098,6939.452206201408,6172.472429,7319.82595902773,3446.982,2294.884,1152.098,1152.098
2025-03-26 16:00:00,7060.098792009079,7260.670562,7426.99031110766,75.15133691442269,5525.946655892338,37.2,755.475,1896.748,108.549,332.15,653.544,29.59999999999999,1610.837,2797.972,2626.131,171.841,7060.098792009079,7260.670562,7426.99031110766,2797.972,2626.131,171.841,171.84100000000035
2025-03-26 17:00:00,7331.543887561762,8245.411861,7703.713470945912,0.0,5715.398863054089,35.8,252.313,1538.159,333.026,733.8530000000001,1230.252,19.5,712.919,2159.298,2696.524,-537.2259999999999,7331.543887561762,8245.411861,7703.713470945912,2159.298,2696.524,-537.2259999999999,-537.2260000000001
2025-03-26 18:00:00,7694.564500546066,10095.196172,8116.293942966143,0.0,6021.430339452258,31.9,136.16,1025.899,516.92,1047.782,2044.889,317.34,274.089,1710.879,3684.1,-1973.221,7694.564500546066,10095.196172,8116.293942966143,1710.879,3684.1,-1973.221,-1973.221
2025-03-26 19:00:00,7555.207534291907,9954.86433,7959.117428473452,0.0,5845.773090022346,33.6,275.45,934.652,395.19,837.838,1689.779,380.676,719.263,1638.892,3627.556,-1988.664,7555.207534291907,9954.86433,7959.117428473452,1638.892,3627.556,-1988.664,-1988.664
2025-03-26 20:00:00,7138.346826361521,7637.406191,7518.32082065108,66.68699403123254,5655.89513794272,43.329,389.916,1601.04,362.025,248.952,1049.652,19.186,1190.98,2396.31,2508.77,-112.46,7138.346826361521,7637.406191,7518.32082065108,2396.31,2508.77,-112.46,-112.46000000000004
2025-03-26 21:00:00,6693.481380785359,5386.966367,7080.152174768067,1585.660099231933,5487.404255551933,501.411,876.924,2341.757,234.688,31.9,383.788,0.0,1841.704,3954.78,2257.392,1697.388,6693.481380785359,5386.966367,7080.152174768067,3954.78,2257.392,1697.388,1697.3880000000004
2025-03-26 22:00:00,6446.736152213677,4976.226917,6862.385181397336,1771.447286602663,5399.433932602663,655.835,1181.259,2357.152,145.355,14.8,220.3,0.0,2213.207,4339.601,2448.307,1891.294,6446.736152213677,4976.226917,6862.385181397336,4339.601,2448.307,1891.294,1891.2939999999999
2025-03-26 23:00:00,6054.414568521527,4782.731035,6722.333983263061,1827.220293736939,5328.440282736939,732.439,1173.442,2326.158,175.569,31.0,184.6,0.0,2248.198,4407.608,2463.798,1943.81,6054.414568521527,4782.731035,6722.333983263061,4407.608,2463.798,1943.81,1943.8100000000004
2025-03-27 00:00:00,5773.820099435748,4937.544753,6817.334180921671,1762.470788078328,5480.264105078329,731.997,1139.877,2148.056,166.95,43.4,207.788,0.0,2052.65,4186.88,2303.838,1883.042,5773.820099435748,4937.544753,6817.334180921671,4186.88,2303.838,1883.042,1883.042
2025-03-27 01:00:00,5509.572464690735,4815.8841,6660.350746020049,1729.05782797995,5368.431133979951,750.202,1126.083,2177.535,123.948,47.9,163.7,0.0,2117.51,4177.768,2329.11,1848.658,5509.572464690735,4815.8841,6660.350746020049,4177.768,2329.11,1848.658,1848.658
2025-03-27 02:00:00,5423.531114540056,4784.032406,6551.660565847964,1650.504497152034,5273.501135152034,727.089,1161.443,2142.671,104.352,33.0,167.4,0.0,2163.493,4135.555,2363.893,1771.662,5423.531114540056,4784.032406,6551.660565847964,4135.555,2363.893,1771.662,1771.6620000000003
2025-03-27 03:00:00,5369.073527019232,4481.392898,6470.202069780563,1865.082575219436,5181.795886219436,719.655,1275.617,2393.963,107.065,80.9,194.0,0.0,2229.722,4496.3,2504.622,1991.678,5369.073527019232,4481.392898,6470.202069780563,4496.3,2504.622,1991.678,1991.6780000000003
2025-03-27 04:00:00,5361.091817589258,4527.391179,6293.899760983804,1643.369351016196,5000.742653016197,692.4290000000001,1251.31,2410.636,109.106,109.6,195.6,0.0,2387.333,4463.481,2692.533,1770.948,5361.091817589258,4527.391179,6293.899760983804,4463.481,2692.533,1770.948,1770.9479999999999
2025-03-27 05:00:00,5911.641065602946,5002.516181999999,6698.684735122351,1580.312944877649,5355.982911877649,497.415,1051.206,2393.746,142.557,99.8,245.464,0.0,2038.587,4084.924,2383.851,1701.073,5911.641065602946,5002.516181999999,6698.684735122351,4084.924,2383.851,1701.073,1701.0729999999999
2025-03-27 06:00:00,6773.53067367893,5665.225164,7241.412142771983,1477.321018228017,5640.516183228017,275.342,813.293,2224.313,233.246,34.2,439.22,0.0,1491.363,3546.194,1964.783,1581.411,6773.53067367893,5665.225164,7241.412142771983,3546.194,1964.783,1581.411,1581.411
2025-03-27 07:00:00,7455.073086075861,6406.447980999999,7834.330115490696,1333.775194509304,5992.964290509304,207.278,835.809,1796.49,366.259,2.0,383.068,15.195,1371.855,3205.836,1772.118,1433.718,7455.073086075861,6406.447980999999,7834.330115490696,3205.836,1772.118,1433.718,1433.7179999999998
2025-03-27 08:00:00,7653.129425936627,6453.638113999999,8027.029201193451,1478.400210806548,5966.449644806547,198.945,802.464,1810.646,393.944,29.782,264.612,9.004,1323.4,3205.999,1626.798,1579.201,7653.129425936627,6453.638113999999,8027.029201193451,3205.999,1626.798,1579.201,1579.2009999999998
2025-03-27 09:00:00,7437.080221047896,6029.747289999999,7902.452800382537,1767.335817617464,5651.192729617464,415.286,1208.84,2225.304,241.932,169.7,260.824,0.0,1783.652,4091.362,2214.176,1877.186,7437.080221047896,6029.747289999999,7902.452800382537,4091.362,2214.176,1877.186,1877.1860000000001
2025-03-27 10:00:00,7293.581153234091,6246.343184000001,8213.108480187828,1852.431456812173,5649.574765812173,440.957,1257.482,2444.389,184.348,224.8,358.648,0.0,1775.051,4327.176,2358.499,1968.677,7293.581153234091,6246.343184000001,8213.108480187828,4327.176,2358.499,1968.677,1968.6770000000006
2025-03-27 11:00:00,7287.57487463834,6230.717997,8155.484368003252,1797.240418996747,5330.577045996747,393.233,1444.763,2585.131,158.797,352.5,312.5119999999999,0.0,1991.219,4581.924,2656.231,1925.693,7287.57487463834,6230.717997,8155.484368003252,4581.924,2656.231,1925.693,1925.6929999999998
2025-03-27 12:00:00,6945.294338396214,6202.2627,8179.791687500148,1849.54632749985,5351.63621649985,505.256,1693.854,2316.083,133.237,249.6,300.5,0.0,2119.673,4648.43,2669.773,1978.657,6945.294338396214,6202.2627,8179.791687500148,4648.43,2669.773,1978.657,1978.6570000000002
2025-03-27 13:00:00,6810.745441815565,6239.874238,8113.52258423902,1735.08489376098,5348.61809576098,438.78,1772.677,2535.412,115.175,312.9,360.0,0.0,2311.725,4862.044,2984.625,1877.419,6810.745441815565,6239.874238,8113.52258423902,4862.044,2984.625,1877.419,1877.4189999999999
2025-03-27 14:00:00,6774.343515832088,6070.298951,7929.64562979874,1720.54420220126,5391.09406620126,554.596,1710.129,2717.404,112.777,287.5,509.624,0.0,2437.571,5094.906,3234.695000000001,1860.211,6774.343515832088,6070.298951,7929.64562979874,5094.906,3234.695000000001,1860.211,1860.2109999999989
2025-03-27 15:00:00,6797.255440201408,5831.800425,7662.958544729186,1699.437780270814,5399.511086270814,467.411,1510.666,2678.32,115.98,211.4,461.884,0.0,2265.33,4772.377,2938.614,1833.763,6797.255440201408,5831.800425,7662.958544729186,4772.377,2938.614,1833.763,1833.7630000000004
2025-03-27 16:00:00,6886.166046009077,5892.073864999999,7622.966693474621,1609.770937525382,5672.851919598382,381.506,1527.624,2325.902,124.93,194.9,289.36,7.2,2129.876,4359.962,2621.336,1738.626,6886.166046009077,5892.073864999999,7622.966693474621,4359.962,2621.336,1738.626,1738.6260000000007
2025-03-27 17:00:00,7158.692961561762,6256.118614,7618.808404525254,1260.840283474746,5743.673055116747,72.747,1036.899,2148.469,285.128,216.539,530.656,26.5,1403.043,3543.243,2176.738,1366.505,7158.692961561762,6256.118614,7618.808404525254,3543.243,2176.738,1366.505,1366.505
2025-03-27 18:00:00,7548.586703546068,7968.832428,7937.0377735034,73.42505264816246,5907.390184597,33.8,727.394,1545.2,428.586,686.625,1128.244,82.496,865.341,2734.98,2762.706,-27.72600000000022,7548.586703546068,7968.832428,7937.0377735034,2734.98,2762.706,-27.72600000000022,-27.726000000000113
2025-03-27 19:00:00,7552.583532291906,8088.304368000001,7942.476160168946,6.281874075063737,5890.985027518253,34.0,765.5029999999999,1523.601,417.505,560.039,1102.928,124.908,1094.363,2740.609,2882.238,-141.629,7552.583532291906,8088.304368000001,7942.476160168946,2740.609,2882.238,-141.629,-141.6289999999999
2025-03-27 20:00:00,7171.541243361522,6687.120183,7665.129594661993,885.9195483380048,5871.586473409405,48.46,1244.421,1783.911,342.139,263.576,683.692,58.69600000000001,1428.694,3418.931,2434.658,984.273,7171.541243361522,6687.120183,7665.129594661993,3418.931,2434.658,984.273,984.2730000000001
2025-03-27 21:00:00,6795.470523785359,5730.106244000001,7413.147861099933,1573.715465900067,5842.353442673467,351.302,1097.603,2338.055,218.478,106.294,267.204,4.4,1939.479,4005.438,2317.377,1688.061,6795.470523785359,5730.106244000001,7413.147861099933,4005.438,2317.377,1688.061,1688.0610000000001
2025-03-27 22:00:00,6571.133803213678,5566.099289,7171.563720668282,1480.372048331717,5714.214002734318,487.83,1389.597,2441.112,125.662,119.5,227.9,24.5,2463.079,4444.201,2834.979,1609.222,6571.133803213678,5566.099289,7171.563720668282,4444.201,2834.979,1609.222,1609.2220000000002
2025-03-27 23:00:00,6219.782479521528,5441.37563,6767.783793851932,1216.710843148066,5407.753584148067,473.892,1246.355,2063.742,147.431,88.5,229.2,53.9,2228.426,3931.42,2600.026,1331.394,6219.782479521528,5441.37563,6767.783793851932,3931.42,2600.026,1331.394,1331.3940000000002
2025-03-28 00:00:00,5963.182643435746,4957.125064999999,6611.459229050844,1541.000604949154,5273.768122949155,547.763,1395.074,2220.263,129.327,75.9,194.6,0.6,2361.631,4292.427,2632.731,1659.696,5963.182643435746,4957.125064999999,6611.459229050844,4292.427,2632.731,1659.696,1659.6959999999995
2025-03-28 01:00:00,5643.831459690731,4680.013368,6582.623465068456,1789.543169931544,5266.499805931544,523.909,1205.655,2330.697,144.945,110.5,121.6,0.0,2066.855,4205.206,2298.955,1906.251,5643.831459690731,4680.013368,6582.623465068456,4205.206,2298.955,1906.251,1906.2510000000002
2025-03-28 02:00:00,5572.481596540054,4639.666988,6564.348369600905,1809.734817399095,5290.528114399095,619.549,1249.814,2362.865,108.271,45.3,127.2,0.0,2239.45,4340.499000000001,2411.95,1928.549000000001,5572.481596540054,4639.666988,6564.348369600905,4340.499000000001,2411.95,1928.549000000001,1928.549000000001
2025-03-28 03:00:00,5504.036625019233,4586.506148,6458.643717016528,1756.033820983472,5203.473796983472,547.674,1519.17,2316.467,107.541,126.0,252.5,0.0,2236.121,4490.852,2614.621,1876.231,5504.036625019233,4586.506148,6458.643717016528,4490.852,2614.621,1876.231,1876.2309999999998
2025-03-28 04:00:00,5515.450844589258,4577.46388,6459.239121397185,1760.380666602815,5207.517293602815,527.21,1579.046,2381.601,105.615,150.0,278.1,0.0,2280.869,4593.472,2708.969,1884.503,5515.450844589258,4577.46388,6459.239121397185,4593.472,2708.969,1884.503,1884.5029999999997
2025-03-28 05:00:00,6007.411126602948,4775.583532000001,6596.251928480247,1696.665986519754,5310.717205519753,480.586,1686.793,2483.643,105.617,137.7,270.3,0.0,2522.587,4756.639,2930.587,1826.052,6007.411126602948,4775.583532000001,6596.251928480247,4756.639,2930.587,1826.052,1826.0520000000001
2025-03-28 06:00:00,6819.790128678931,5960.214814999999,7271.01253223682,1212.546745763179,5808.406050763179,268.21,1199.354,2050.768,174.525,65.4,501.62,9.7,1799.603,3692.857,2376.323,1316.534,6819.790128678931,5960.214814999999,7271.01253223682,3692.857,2376.323,1316.534,1316.534
2025-03-28 07:00:00,7401.36837307586,6148.043163999999,7826.806166510449,1566.586751489551,6061.140325489551,761.104,1419.19,1968.019,197.055,0.5,294.0,20.093,2348.175,4345.368,2662.768,1682.6,7401.36837307586,6148.043163999999,7826.806166510449,4345.368,2662.768,1682.6,1682.6000000000004
2025-03-28 08:00:00,7588.202180936626,6465.068393,8006.148577056335,1426.348948943665,5924.983179943665,1055.718,1223.448,1810.865,223.951,0.0,244.1,33.893,2491.803,4313.982,2769.796,1544.186,7588.202180936626,6465.068393,8006.148577056335,4313.982,2769.796,1544.186,1544.1860000000001
2025-03-28 09:00:00,7357.141782047895,6371.362217,7905.218397512484,1404.501806487516,5587.785108487516,1522.769,1452.599,1791.685,125.084,0.0,252.58,15.9,3086.211,4892.137,3354.691,1537.446,7357.141782047895,6371.362217,7905.218397512484,4892.137,3354.691,1537.446,1537.446
2025-03-28 10:00:00,7230.99047623409,6511.114695,7819.468622471795,1171.321331528206,5187.787920528206,1636.545,1372.979,1706.202,177.136,0.0,230.924,19.401,3333.538,4892.862,3583.863,1308.999,7230.99047623409,6511.114695,7819.468622471795,4892.862,3583.863,1308.999,1308.9990000000003
2025-03-28 11:00:00,7109.103439638337,7052.640047000001,7862.618721086936,667.4887959130626,4890.228954212862,1353.836,1337.614,1702.628,166.253,0.0,183.284,2.6,3561.171,4560.331,3747.055,813.276,7109.103439638337,7052.640047000001,7862.618721086936,4560.331,3747.055,813.276,813.2760000000003
2025-03-28 12:00:00,6796.199099396216,7021.561365999999,7658.295293601925,472.420883398075,4601.174165398075,1282.379,1590.139,1601.478,144.687,4.1,123.944,0.0,3857.386,4618.683,3985.43,633.253,6796.199099396216,7021.561365999999,7658.295293601925,4618.683,3985.43,633.253,633.2530000000002
2025-03-28 13:00:00,6567.942416815565,6735.496166,7198.040439955837,302.6999980441631,4267.063212044163,1202.139,1336.65,1659.336,144.196,2.1,102.796,3.9,3772.896,4342.321,3881.692,460.6289999999997,6567.942416815565,6735.496166,7198.040439955837,4342.321,3881.692,460.6289999999997,460.6289999999999
2025-03-28 14:00:00,6423.244696832086,6747.996332000001,6992.609354210959,98.67367178904138,4264.793550789042,1009.9,990.631,1988.865,155.901,67.9,211.932,11.7,3609.936,4145.297,3901.468,243.829,6423.244696832086,6747.996332000001,6992.609354210959,4145.297,3901.468,243.829,243.82899999999972
2025-03-28 15:00:00,6375.136878201409,6339.371036,6857.193965672318,371.212611327683,4439.695913327683,853.7270000000001,906.033,2399.337,181.083,152.5,352.856,9.2,3306.771,4340.18,3821.327,518.8530000000001,6375.136878201409,6339.371036,6857.193965672318,4340.18,3821.327,518.8530000000001,518.8530000000001
2025-03-28 16:00:00,6433.279256009077,6087.860516,6913.380594177723,698.6677288222775,4853.644359822277,586.577,783.365,2482.497,166.018,187.6,292.372,10.6,2699.028,4018.457,3189.6,828.8569999999996,6433.279256009077,6087.860516,6913.380594177723,4018.457,3189.6,828.8569999999996,828.857
2025-03-28 17:00:00,6741.643215561762,6425.283514999999,7161.789374612266,636.3059963877357,5301.042160600536,162.021,674.523,2078.675,266.797,190.087,777.052,44.0,1429.565,3182.016,2440.704,741.3119999999999,6741.643215561762,6425.283514999999,7161.789374612266,3182.016,2440.704,741.3119999999999,741.3119999999999
2025-03-28 18:00:00,7252.010974546067,7354.431449,7624.490564301319,251.1731613735282,5643.284039846882,39.342,462.042,1582.615,403.038,201.876,1153.092,63.88800000000001,792.6720000000001,2487.037,2211.528,275.5089999999999,7252.010974546067,7354.431449,7624.490564301319,2487.037,2211.528,275.5089999999999,275.509
2025-03-28 19:00:00,7279.323495291905,8256.405711,7662.848013810723,0.0,5677.544626735076,32.521,524.2330000000001,1377.771,303.076,246.306,1171.156,139.681,1268.335,2237.601,2825.478,-587.8769999999997,7279.323495291905,8256.405711,7662.848013810723,2237.601,2825.478,-587.8769999999997,-587.877
2025-03-28 20:00:00,6874.198456361522,7032.310921,7237.875530718187,139.0387484659215,5435.512225120212,161.028,912.074,1638.118,252.447,152.876,871.868,68.995,1658.093,2963.667,2751.832,211.8349999999999,6874.198456361522,7032.310921,7237.875530718187,2963.667,2751.832,211.8349999999999,211.83500000000004
2025-03-28 21:00:00,6485.681123785358,5473.415588,7083.958871864545,1497.440447135455,5583.709708698655,699.745,1316.116,2101.44,139.043,12.6,345.172,23.5,2259.232,4256.344,2640.504,1615.84,6485.681123785358,5473.415588,7083.958871864545,4256.344,2640.504,1615.84,1615.8400000000001
2025-03-28 22:00:00,6320.007591213676,4923.771453,7169.252531224498,2125.745207775502,5799.245199775502,790.309,1673.125,2239.659,100.779,19.6,245.5,6.8,2281.754,4803.871999999999,2553.654,2250.218,6320.007591213676,4923.771453,7169.252531224498,4803.871999999999,2553.654,2250.218,2250.2179999999994
2025-03-28 23:00:00,6005.301212521528,4761.390766,6691.001292005007,1813.804866994992,5383.538198994991,742.4979999999999,1210.986,2249.916,113.161,57.3,187.188,0.0,2138.21,4316.561,2382.698,1933.863,6005.301212521528,4761.390766,6691.001292005007,4316.561,2382.698,1933.863,1933.8629999999998
2025-03-29 00:00:00,5757.811576892265,4768.846031,6681.691952632048,1804.830007367951,5405.456641367951,642.509,1311.09,2113.995,143.187,56.8,282.8,0.0,1953.349,4210.781,2292.949,1917.832,5757.811576892265,4768.846031,6681.691952632048,4210.781,2292.949,1917.832,1917.8319999999999
2025-03-29 01:00:00,5436.386232465955,4468.463098,6547.139210067395,1970.354118932604,5271.687431932604,677.5559999999999,1439.451,1995.018,126.035,40.3,124.6,0.0,1990.595,4238.06,2155.495,2082.565,5436.386232465955,4468.463098,6547.139210067395,4238.06,2155.495,2082.565,2082.5650000000005
2025-03-29 02:00:00,5271.139673397757,4348.872095,6582.678449214955,2113.244586785046,5370.014574785046,697.104,1468.034,2258.797,91.321,40.8,149.5,0.0,2086.5,4515.255999999999,2276.8,2238.456,5271.139673397757,4348.872095,6582.678449214955,4515.255999999999,2276.8,2238.456,2238.455999999999
2025-03-29 03:00:00,5127.380915871618,4359.998645,6611.574107797365,2125.807390202633,5400.854045202634,707.755,1423.851,2401.919,96.911,48.4,168.0,0.0,2160.47,4630.436,2376.87,2253.566,5127.380915871618,4359.998645,6611.574107797365,4630.436,2376.87,2253.566,2253.566
2025-03-29 04:00:00,5034.924598786074,4461.141079000001,6293.932689903189,1709.639147096811,5086.899132096811,685.446,1287.947,2277.297,87.209,83.3,175.0,0.0,2242.637,4337.898999999999,2500.937,1836.962,5034.924598786074,4461.141079000001,6293.932689903189,4337.898999999999,2500.937,1836.962,1836.9619999999995
2025-03-29 05:00:00,5203.878474459821,4571.066851,6283.860320353496,1588.275503646504,5042.068836646504,623.8439999999999,1189.261,2284.777,86.491,107.6,182.356,0.0,2177.201,4184.373000000001,2467.157,1717.216,5203.878474459821,4571.066851,6283.860320353496,4184.373000000001,2467.157,1717.216,1717.2160000000013
2025-03-29 06:00:00,5445.954116857341,4731.367395,6241.390841847327,1390.175497152673,4895.215497152672,548.421,976.467,2161.741,145.773,144.9,220.22,0.0,1953.822,3832.402,2318.942,1513.46,5445.954116857341,4731.367395,6241.390841847327,3832.402,2318.942,1513.46,1513.46
2025-03-29 07:00:00,5588.683496163416,4924.095927,6269.429828894219,1207.901568105781,4729.78156810578,650.932,1035.425,2311.868,117.884,182.3,194.364,0.0,2389.671,4116.109,2766.335,1349.774,5588.683496163416,4924.095927,6269.429828894219,4116.109,2766.335,1349.774,1349.7740000000003
2025-03-29 08:00:00,5916.639954309017,5164.375773,6617.599960173877,1295.450266826122,4917.583591826122,659.135,1332.563,2593.251,186.832,332.5,246.232,0.0,2736.238,4771.781,3314.97,1456.811,5916.639954309017,5164.375773,6617.599960173877,4771.781,3314.97,1456.811,1456.8110000000001
2025-03-29 09:00:00,6158.90235778229,5336.742876,6978.161042657825,1475.519933342177,5183.503207342176,628.597,1798.046,2651.816,144.58,402.8,320.628,0.0,2855.173,5223.039000000001,3578.601000000001,1644.438,6158.90235778229,5336.742876,6978.161042657825,5223.039000000001,3578.601000000001,1644.438,1644.4379999999996
2025-03-29 10:00:00,6225.886651627952,5491.573723,7224.213446857999,1575.496677142,5293.173328142,718.134,1563.101,2822.28,78.832,311.4,306.316,0.0,2827.953,5182.347,3445.669,1736.678,6225.886651627952,5491.573723,7224.213446857999,5182.347,3445.669,1736.678,1736.6779999999999
2025-03-29 11:00:00,6314.062260758218,5596.398449,7537.602108309107,1806.790815690892,5469.530802690892,652.924,1450.229,2649.439,81.22500000000001,279.4,290.1,0.0,2317.283,4833.817,2886.783,1947.034,6314.062260758218,5596.398449,7537.602108309107,4833.817,2886.783,1947.034,1947.034
2025-03-29 12:00:00,6248.130093225354,5427.730197999999,8086.379385766986,2517.205683233013,5792.745683233014,627.369,1741.224,2761.433,114.366,235.1,261.3,0.0,2085.475,5244.392,2581.875,2662.517,6248.130093225354,5427.730197999999,8086.379385766986,5244.392,2581.875,2662.517,2662.517
2025-03-29 13:00:00,6025.899857528128,5482.170198,8143.646353971234,2521.683128028768,5718.413128028768,685.917,1794.83,2511.778,122.056,200.9,137.1,0.0,2111.721,5114.581,2449.721,2664.86,6025.899857528128,5482.170198,8143.646353971234,5114.581,2449.721,2664.86,2664.86
2025-03-29 14:00:00,5947.789482954208,5399.235684,8076.925277606145,2539.896222393857,5779.736222393856,636.107,1722.582,2590.023,153.12,254.2,101.1,0.0,2066.342,5101.832,2421.642,2680.190000000001,5947.789482954208,5399.235684,8076.925277606145,5101.832,2421.642,2680.190000000001,2680.1900000000005
2025-03-29 15:00:00,5988.619005709606,5169.193922,7757.762913083823,2455.773650916177,5778.106968916178,413.925,1529.484,2955.347,193.124,353.3,306.724,0.0,1840.824,5091.879999999999,2500.848,2591.031999999999,5988.619005709606,5169.193922,7757.762913083823,5091.879999999999,2500.848,2591.031999999999,2591.0319999999992
2025-03-29 16:00:00,6185.041321735329,5082.907471,7596.47396463685,2386.75108436315,5884.437703363149,257.793,1555.481,2858.648,181.284,352.9,354.432,0.0,1627.494,4853.206,2334.826,2518.38,6185.041321735329,5082.907471,7596.47396463685,4853.206,2334.826,2518.38,2518.38
