datetime,price_EUR_per_MWh,load_MW,production_MW,import_MW,export_MW,net_balance_MW,deficit_MW,surplus_MW,action,pump_MWh,generation_MWh,storage_MWh,cost_EUR,revenue_EUR,profit_EUR,deficit_after_storage_MW,surplus_after_storage_MW,import_reduction_MWh,surplus_absorbed_MWh,low_threshold,high_threshold,scenario,natural_inflow_MWh,stored_inflow_MWh,spilled_inflow_MWh,renewable_fraction
2025-01-01 00:00:00,102.2,7536.5545899808,5312.450869,5310.191000000001,3081.571,-2224.1037209808,2224.1037209808,0.0,idle,0.0,0.0,820040.0,0.0,0.0,0.0,2224.1037209808,0.0,0.0,0.0,68.532,103.668,renewable_support_conservative,40.0,40.0,0.0,0.15875158581160706
2025-01-01 01:00:00,98.2,8064.393668009001,4924.261701,5804.052,2658.53,-3140.1319670090006,3140.1319670090006,0.0,idle,0.0,0.0,820080.0,0.0,0.0,0.0,3140.1319670090006,0.0,0.0,0.0,68.532,104.516,renewable_support_conservative,40.0,40.0,0.0,0.3127267148874872
2025-01-01 02:00:00,72.6,8008.456800604798,4915.613284999999,5834.631,2737.319,-3092.843515604799,3092.843515604799,0.0,idle,0.0,0.0,820120.0,0.0,0.0,0.0,3092.843515604799,0.0,0.0,0.0,68.532,106.40400000000001,renewable_support_conservative,40.0,40.0,0.0,0.33775641628814584
2025-01-01 03:00:00,67.85,7867.618446017001,4741.327390999999,6185.691,3054.983,-3126.291055017002,3126.291055017002,0.0,pump,900.0,0.0,820835.0,61064.99999999999,0.0,-61064.99999999999,3126.291055017002,0.0,0.0,900.0,68.532,107.06,renewable_support_conservative,40.0,40.0,0.0,0.30157674171882565
2025-01-01 04:00:00,62.87,7740.129918568999,4738.819612,6038.959000000001,3034.221,-3001.3103065689984,3001.3103065689984,0.0,pump,900.0,0.0,821550.0,56583.0,0.0,-56583.0,3001.3103065689984,0.0,0.0,900.0,70.306,107.06,renewable_support_conservative,40.0,40.0,0.0,0.32125572835584015
2025-01-01 05:00:00,58.99,7708.0723584128,4706.910932,5983.621999999999,2978.6,-3001.1614264128,3001.1614264128,0.0,pump,900.0,0.0,822265.0,53091.0,0.0,-53091.0,3001.1614264128,0.0,0.0,900.0,73.372,107.06,renewable_support_conservative,40.0,40.0,0.0,0.32022441571027377
2025-01-01 06:00:00,68.57,7791.013265945,4753.093102,6141.313,3100.826,-3037.9201639450002,3037.9201639450002,0.0,pump,900.0,0.0,822980.0,61712.99999999999,0.0,-61712.99999999999,3037.9201639450002,0.0,0.0,900.0,75.446,107.38,renewable_support_conservative,40.0,40.0,0.0,0.3019870143919601
2025-01-01 07:00:00,74.03,7627.934221522399,4747.753764,6332.057,3449.664,-2880.1804575223987,2880.1804575223987,0.0,idle,0.0,0.0,823020.0,0.0,0.0,0.0,2880.1804575223987,0.0,0.0,0.0,76.39999999999999,107.80000000000001,renewable_support_conservative,40.0,40.0,0.0,0.29754231879326254
2025-01-01 08:00:00,76.55,7688.3972006008,4816.17377,6145.286,3270.488,-2872.2234306007995,2872.2234306007995,0.0,idle,0.0,0.0,823060.0,0.0,0.0,0.0,2872.2234306007995,0.0,0.0,0.0,81.478,108.346,renewable_support_conservative,40.0,40.0,0.0,0.300961357754332
2025-01-01 09:00:00,88.1,7719.651177437998,5064.691212,5957.421,3296.731,-2654.959965437998,2654.959965437998,0.0,idle,0.0,0.0,823100.0,0.0,0.0,0.0,2654.959965437998,0.0,0.0,0.0,85.126,109.042,renewable_support_conservative,40.0,40.0,0.0,0.33765483667555923
2025-01-01 10:00:00,85.73,8041.604070908599,5002.313384,6069.123,3027.281,-3039.290686908599,3039.290686908599,0.0,idle,0.0,0.0,823140.0,0.0,0.0,0.0,3039.290686908599,0.0,0.0,0.0,85.126,109.782,renewable_support_conservative,40.0,40.0,0.0,0.3792496050063544
2025-01-01 11:00:00,75.8,7841.3113482768,5052.647402000001,5793.551,3001.848,-2788.663946276799,2788.663946276799,0.0,pump,900.0,0.0,823855.0,68220.0,0.0,-68220.0,2788.663946276799,0.0,0.0,900.0,98.406,113.83400000000005,renewable_support_conservative,40.0,40.0,0.0,0.4356877614552371
2025-01-01 12:00:00,70.74,8053.438558742,5215.661287999999,5602.821,2762.135,-2837.777270742001,2837.777270742001,0.0,pump,900.0,0.0,824570.0,63665.99999999999,0.0,-63665.99999999999,2837.777270742001,0.0,0.0,900.0,102.658,124.92200000000001,renewable_support_conservative,40.0,40.0,0.0,0.47581494041988115
2025-01-01 13:00:00,68.38,7882.421171465,5135.495136,5617.723,2866.418,-2746.9260354650005,2746.9260354650005,0.0,pump,900.0,0.0,825285.0,61541.99999999999,0.0,-61541.99999999999,2746.9260354650005,0.0,0.0,900.0,102.812,125.566,renewable_support_conservative,40.0,40.0,0.0,0.49864443333784914
2025-01-01 14:00:00,65.05,7747.604150852801,5052.148474,5480.3,2780.906,-2695.455676852801,2695.455676852801,0.0,pump,900.0,0.0,826000.0,58545.0,0.0,-58545.0,2695.455676852801,0.0,0.0,900.0,103.414,126.57,renewable_support_conservative,40.0,40.0,0.0,0.4557119365847046
2025-01-01 15:00:00,82.71,7781.790746971998,4986.438759,6074.963,3276.709,-2795.351987971998,2795.351987971998,0.0,pump,900.0,0.0,826715.0,74439.0,0.0,-74439.0,2795.351987971998,0.0,0.0,900.0,103.99199999999999,127.75,renewable_support_conservative,40.0,40.0,0.0,0.3982405117110554
2025-01-01 16:00:00,104.1,7461.505337324799,5280.804742,5258.272,3075.24,-2180.700595324799,2180.700595324799,0.0,idle,0.0,0.0,826755.0,0.0,0.0,0.0,2180.700595324799,0.0,0.0,0.0,105.76400000000001,129.35399999999998,renewable_support_conservative,40.0,40.0,0.0,0.3456991762033227
2025-01-01 17:00:00,107.3,7874.1751302448,5757.498325,5451.296,3332.413,-2116.6768052448006,2116.6768052448006,0.0,idle,0.0,0.0,826795.0,0.0,0.0,0.0,2116.6768052448006,0.0,0.0,0.0,106.276,131.192,renewable_support_conservative,40.0,40.0,0.0,0.35282301710439495
2025-01-01 18:00:00,108.2,7846.585285522601,5904.693307,5128.134,3182.897,-1941.8919785226017,1941.8919785226017,0.0,idle,0.0,0.0,826835.0,0.0,0.0,0.0,1941.8919785226017,0.0,0.0,0.0,106.276,132.34400000000002,renewable_support_conservative,40.0,40.0,0.0,0.3597914154967981
2025-01-01 19:00:00,106.18,7743.108022307001,5647.792767,5234.312,3133.89,-2095.3152553070013,2095.3152553070013,0.0,idle,0.0,0.0,826875.0,0.0,0.0,0.0,2095.3152553070013,0.0,0.0,0.0,106.276,133.638,renewable_support_conservative,40.0,40.0,0.0,0.35340736697395186
2025-01-01 20:00:00,102.83,8053.809463897401,5234.690074,5894.093,3070.614,-2819.1193898974007,2819.1193898974007,0.0,idle,0.0,0.0,826915.0,0.0,0.0,0.0,2819.1193898974007,0.0,0.0,0.0,106.716,134.736,renewable_support_conservative,40.0,40.0,0.0,0.35053084863873835
2025-01-01 21:00:00,102.33,7946.152811191798,4920.507664,5911.95,2882.643,-3025.645147191798,3025.645147191798,0.0,idle,0.0,0.0,826955.0,0.0,0.0,0.0,3025.645147191798,0.0,0.0,0.0,106.964,134.736,renewable_support_conservative,40.0,40.0,0.0,0.3084229308498441
2025-01-01 22:00:00,103.56,7898.258260284001,4869.992436,5951.409,2920.08,-3028.2658242840007,3028.2658242840007,0.0,idle,0.0,0.0,826995.0,0.0,0.0,0.0,3028.2658242840007,0.0,0.0,0.0,107.56,134.736,renewable_support_conservative,40.0,40.0,0.0,0.3204967676052464
2025-01-01 23:00:00,102.74,7729.036775472999,4722.506401,6265.787,3253.754,-3006.530374472999,3006.530374472999,0.0,idle,0.0,0.0,827035.0,0.0,0.0,0.0,3006.530374472999,0.0,0.0,0.0,108.68400000000001,134.736,renewable_support_conservative,40.0,40.0,0.0,0.29749514361748775
2025-01-02 00:00:00,108.93,6869.924806917001,5009.795407,5829.746999999999,3965.059,-1860.1293999170011,1860.1293999170011,0.0,idle,0.0,0.0,827075.0,0.0,0.0,0.0,1860.1293999170011,0.0,0.0,0.0,108.86,134.736,renewable_support_conservative,40.0,40.0,0.0,0.33742295057359817
2025-01-02 01:00:00,109.49,7131.557570173001,4958.491317,5869.927,3691.875,-2173.0662531730013,2173.0662531730013,0.0,idle,0.0,0.0,827115.0,0.0,0.0,0.0,2173.0662531730013,0.0,0.0,0.0,108.404,134.736,renewable_support_conservative,40.0,40.0,0.0,0.2879840243148701
2025-01-02 02:00:00,107.7,7104.226114132802,4760.018612999999,5790.79,3442.487,-2344.2075011328025,2344.2075011328025,0.0,idle,0.0,0.0,827155.0,0.0,0.0,0.0,2344.2075011328025,0.0,0.0,0.0,107.592,134.736,renewable_support_conservative,40.0,40.0,0.0,0.24517473058040753
2025-01-02 03:00:00,107.0,7257.737427192999,4613.947363,5933.745,3285.869,-2643.790064192999,2643.790064192999,0.0,idle,0.0,0.0,827195.0,0.0,0.0,0.0,2643.790064192999,0.0,0.0,0.0,107.128,134.736,renewable_support_conservative,40.0,40.0,0.0,0.2522433617975368
2025-01-02 04:00:00,106.3,7197.136805193,4547.313943,5904.362,3251.202,-2649.822862193,2649.822862193,0.0,idle,0.0,0.0,827235.0,0.0,0.0,0.0,2649.822862193,0.0,0.0,0.0,107.092,134.736,renewable_support_conservative,40.0,40.0,0.0,0.2604149620729188
2025-01-02 05:00:00,106.82,7268.266321214,4617.663721999999,5848.261,3195.07,-2650.6025992140003,2650.6025992140003,0.0,idle,0.0,0.0,827275.0,0.0,0.0,0.0,2650.6025992140003,0.0,0.0,0.0,108.29599999999999,134.736,renewable_support_conservative,40.0,40.0,0.0,0.27868108625342647
2025-01-02 06:00:00,110.95,7078.682022132798,4913.228773000001,5304.682,3136.647,-2165.4532491327973,2165.4532491327973,0.0,idle,0.0,0.0,827315.0,0.0,0.0,0.0,2165.4532491327973,0.0,0.0,0.0,110.06,134.736,renewable_support_conservative,40.0,40.0,0.0,0.3164523491241062
2025-01-02 07:00:00,125.37,6478.0340568574,5612.372121,4316.007000000001,3448.202,-865.6619358573998,865.6619358573998,0.0,idle,0.0,0.0,827355.0,0.0,0.0,0.0,865.6619358573998,0.0,0.0,0.0,110.06,134.736,renewable_support_conservative,40.0,40.0,0.0,0.3822898119980166
2025-01-02 08:00:00,132.08,6719.932658826801,7354.724722999999,3251.829,3883.96,634.792064173198,0.0,634.792064173198,idle,0.0,0.0,827395.0,0.0,0.0,0.0,0.0,634.792064173198,0.0,0.0,110.06,135.12800000000001,renewable_support_conservative,40.0,40.0,0.0,0.49633624948385446
2025-01-02 09:00:00,133.4,6897.6522622084,7951.662837,2605.885,3657.983,1054.0105747915995,0.0,1054.0105747915995,idle,0.0,0.0,827435.0,0.0,0.0,0.0,0.0,1054.0105747915995,0.0,0.0,110.06,135.12800000000001,renewable_support_conservative,40.0,40.0,0.0,0.500183508095088
2025-01-02 10:00:00,130.97,6997.472921163602,6903.111180999999,3237.254,3139.501,-94.36174016360292,94.36174016360292,0.0,idle,0.0,0.0,827475.0,0.0,0.0,0.0,94.36174016360292,0.0,0.0,0.0,110.06,135.12800000000001,renewable_support_conservative,40.0,40.0,0.0,0.45810120177463215
2025-01-02 11:00:00,127.45,7050.58244515,6308.506308999999,3279.01,2534.06,-742.0761361500008,742.0761361500008,0.0,idle,0.0,0.0,827515.0,0.0,0.0,0.0,742.0761361500008,0.0,0.0,0.0,110.06,135.12800000000001,renewable_support_conservative,40.0,40.0,0.0,0.4891754316861697
2025-01-02 12:00:00,124.81,7206.236823192999,5548.469998,3707.392,2046.659,-1657.766825192999,1657.766825192999,0.0,idle,0.0,0.0,827555.0,0.0,0.0,0.0,1657.766825192999,0.0,0.0,0.0,110.06,135.12800000000001,renewable_support_conservative,40.0,40.0,0.0,0.41995043982213137
2025-01-02 13:00:00,126.35,7357.6173721328,5475.780847,3475.948,1591.458,-1881.8365251327996,1881.8365251327996,0.0,idle,0.0,0.0,827595.0,0.0,0.0,0.0,1881.8365251327996,0.0,0.0,0.0,110.06,135.12800000000001,renewable_support_conservative,40.0,40.0,0.0,0.40665008137057757
2025-01-02 14:00:00,128.95,7226.004640192999,6001.060777000001,3331.148,2103.333,-1224.9438631929988,1224.9438631929988,0.0,idle,0.0,0.0,827635.0,0.0,0.0,0.0,1224.9438631929988,0.0,0.0,0.0,110.06,135.12800000000001,renewable_support_conservative,40.0,40.0,0.0,0.424408878137246
2025-01-02 15:00:00,134.59,7174.545854211201,6990.068929,3484.212,3292.12,-184.47692521120098,184.47692521120098,0.0,idle,0.0,0.0,827675.0,0.0,0.0,0.0,184.47692521120098,0.0,0.0,0.0,110.06,135.12800000000001,renewable_support_conservative,40.0,40.0,0.0,0.4717450646758851
2025-01-02 16:00:00,138.13,7511.683051206399,9213.080256,2445.571,4143.869,1701.3972047936004,0.0,1701.3972047936004,generate,0.0,2000.0,825715.0,0.0,276260.0,276260.0,0.0,1701.3972047936004,2000.0,0.0,110.06,135.748,renewable_support_conservative,40.0,40.0,0.0,0.42610506474676263
2025-01-02 17:00:00,143.59,7798.848033583798,10623.17792193298,1855.311,4677.427,2824.3298883491825,0.0,2824.3298883491825,generate,0.0,2000.0,823755.0,0.0,287180.0,287180.0,0.0,2824.3298883491825,1855.311,0.0,110.06,135.748,renewable_support_conservative,40.0,40.0,0.0,0.46549003625275037
2025-01-02 18:00:00,144.57,7873.005792208399,10697.8342421328,2277.919,5100.288,2824.828449924401,0.0,2824.828449924401,generate,0.0,2000.0,821795.0,0.0,289140.0,289140.0,0.0,2824.828449924401,2000.0,0.0,110.06,135.748,renewable_support_conservative,40.0,40.0,0.0,0.4788691953015966
2025-01-02 19:00:00,141.12,7638.982638217798,9017.221737372354,3233.428,4609.415,1378.2390991545562,0.0,1378.2390991545562,generate,0.0,2000.0,819835.0,0.0,282240.0,282240.0,0.0,1378.2390991545562,2000.0,0.0,110.06,135.748,renewable_support_conservative,40.0,40.0,0.0,0.5240012840559125
2025-01-02 20:00:00,135.32,7365.6726807376,6823.203049999999,4162.876,3618.249,-542.4696307376007,542.4696307376007,0.0,idle,0.0,0.0,819875.0,0.0,0.0,0.0,542.4696307376007,0.0,0.0,0.0,110.06,135.748,renewable_support_conservative,40.0,40.0,0.0,0.49798066818486375
2025-01-02 21:00:00,125.73,7140.878661193,6106.047084999999,4129.352,3092.174,-1034.8315761930007,1034.8315761930007,0.0,idle,0.0,0.0,819915.0,0.0,0.0,0.0,1034.8315761930007,0.0,0.0,0.0,110.06,135.556,renewable_support_conservative,40.0,40.0,0.0,0.43488023626991085
2025-01-02 22:00:00,125.85,7120.7840511328,5458.848881,4985.474999999999,3320.623,-1661.9351701328005,1661.9351701328005,0.0,idle,0.0,0.0,819955.0,0.0,0.0,0.0,1661.9351701328005,0.0,0.0,0.0,110.06,135.556,renewable_support_conservative,40.0,40.0,0.0,0.38169262465794945
2025-01-02 23:00:00,115.99,7007.525986193,5169.120837,5195.495,3352.918,-1838.4051491929995,1838.4051491929995,0.0,idle,0.0,0.0,819995.0,0.0,0.0,0.0,1838.4051491929995,0.0,0.0,0.0,110.06,135.556,renewable_support_conservative,40.0,40.0,0.0,0.3554323541537282
2025-01-03 00:00:00,108.58,7345.607618132801,5090.729966999999,4738.955999999999,2476.753,-2254.8776511328015,2254.8776511328015,0.0,idle,0.0,0.0,820035.0,0.0,0.0,0.0,2254.8776511328015,0.0,0.0,0.0,110.06,135.556,renewable_support_conservative,40.0,40.0,0.0,0.3195688318857554
2025-01-03 01:00:00,107.16,7732.264344172,4849.380396,5136.236,2245.5,-2882.8839481720006,2882.8839481720006,0.0,idle,0.0,0.0,820075.0,0.0,0.0,0.0,2882.8839481720006,0.0,0.0,0.0,116.742,135.556,renewable_support_conservative,40.0,40.0,0.0,0.28288703400779786
2025-01-03 02:00:00,106.82,7894.040833111801,4734.344882,5523.168,2359.976,-3159.6959511118002,3159.6959511118002,0.0,idle,0.0,0.0,820115.0,0.0,0.0,0.0,3159.6959511118002,0.0,0.0,0.0,117.642,135.556,renewable_support_conservative,40.0,40.0,0.0,0.27531405262756686
2025-01-03 03:00:00,104.43,7788.155065,4698.121142,5580.183,2486.07,-3090.033923,3090.033923,0.0,idle,0.0,0.0,820155.0,0.0,0.0,0.0,3090.033923,0.0,0.0,0.0,117.642,135.556,renewable_support_conservative,40.0,40.0,0.0,0.2782800277992491
2025-01-03 04:00:00,105.74,7681.738052319802,4735.842042,5590.587,2641.767,-2945.8960103198015,2945.8960103198015,0.0,idle,0.0,0.0,820195.0,0.0,0.0,0.0,2945.8960103198015,0.0,0.0,0.0,117.642,135.556,renewable_support_conservative,40.0,40.0,0.0,0.3069390064340326
2025-01-03 05:00:00,110.43,7547.303852265,4948.753491,5491.748,2890.494,-2598.550361265,2598.550361265,0.0,idle,0.0,0.0,820235.0,0.0,0.0,0.0,2598.550361265,0.0,0.0,0.0,117.642,135.556,renewable_support_conservative,40.0,40.0,0.0,0.3285090639403602
2025-01-03 06:00:00,118.32,7020.683893313,5741.90712,4564.598,3283.572,-1278.7767733130004,1278.7767733130004,0.0,idle,0.0,0.0,820275.0,0.0,0.0,0.0,1278.7767733130004,0.0,0.0,0.0,119.024,135.556,renewable_support_conservative,40.0,40.0,0.0,0.401902029547284
2025-01-03 07:00:00,127.4,7288.3804106324,7755.070111,3384.263,3848.504,466.6897003676004,0.0,466.6897003676004,idle,0.0,0.0,820315.0,0.0,0.0,0.0,0.0,466.6897003676004,0.0,0.0,119.24,135.556,renewable_support_conservative,40.0,40.0,0.0,0.5046177153768352
2025-01-03 08:00:00,135.08,7743.360444551799,8329.105018,4156.529,4740.661,585.7445734482008,0.0,585.7445734482008,idle,0.0,0.0,820355.0,0.0,0.0,0.0,0.0,585.7445734482008,0.0,0.0,119.24,135.556,renewable_support_conservative,40.0,40.0,0.0,0.5172822450538106
2025-01-03 09:00:00,134.13,7932.0177829926,8089.464054,4074.875,4230.498,157.44627100740036,0.0,157.44627100740036,idle,0.0,0.0,820395.0,0.0,0.0,0.0,0.0,157.44627100740036,0.0,0.0,119.24,134.79600000000002,renewable_support_conservative,40.0,40.0,0.0,0.5103479354678149
2025-01-03 10:00:00,131.0,7937.076527905001,7613.444716,4239.176,3913.815,-323.6318119050011,323.6318119050011,0.0,idle,0.0,0.0,820435.0,0.0,0.0,0.0,323.6318119050011,0.0,0.0,0.0,119.24,134.348,renewable_support_conservative,40.0,40.0,0.0,0.5489542400192035
2025-01-03 11:00:00,126.31,7750.446210442601,7099.577966999999,4221.986,3568.554,-650.8682434426019,650.8682434426019,0.0,idle,0.0,0.0,820475.0,0.0,0.0,0.0,650.8682434426019,0.0,0.0,0.0,119.24,134.348,renewable_support_conservative,40.0,40.0,0.0,0.576559275639546
2025-01-03 12:00:00,121.69,7928.671171313001,6783.618734000001,4169.853999999999,3022.03,-1145.0524373130002,1145.0524373130002,0.0,idle,0.0,0.0,820515.0,0.0,0.0,0.0,1145.0524373130002,0.0,0.0,0.0,119.24,134.348,renewable_support_conservative,40.0,40.0,0.0,0.6059543071602114
2025-01-03 13:00:00,120.04,7847.9962123968,7002.098814000001,4262.191,3414.097,-845.897398396799,845.897398396799,0.0,idle,0.0,0.0,820555.0,0.0,0.0,0.0,845.897398396799,0.0,0.0,0.0,119.24,134.348,renewable_support_conservative,40.0,40.0,0.0,0.5857130995923702
2025-01-03 14:00:00,121.01,7673.920959019999,6872.438112000001,4414.263,3610.822,-801.4828470199982,801.4828470199982,0.0,idle,0.0,0.0,820595.0,0.0,0.0,0.0,801.4828470199982,0.0,0.0,0.0,119.24,134.348,renewable_support_conservative,40.0,40.0,0.0,0.5558574683022187
2025-01-03 15:00:00,128.61,7590.432507685401,7402.134464000001,3943.155,3753.634,-188.29804368540044,188.29804368540044,0.0,idle,0.0,0.0,820635.0,0.0,0.0,0.0,188.29804368540044,0.0,0.0,0.0,119.24,136.964,renewable_support_conservative,40.0,40.0,0.0,0.5250475453940632
2025-01-03 16:00:00,137.46,7994.106282168999,7660.525673,3952.011,3616.996,-333.5806091689992,333.5806091689992,0.0,idle,0.0,0.0,820675.0,0.0,0.0,0.0,333.5806091689992,0.0,0.0,0.0,119.24,137.552,renewable_support_conservative,40.0,40.0,0.0,0.5493391301894799
2025-01-03 17:00:00,146.44,8539.499960158199,8427.528387999999,3571.604,3458.193,-111.9715721581997,111.9715721581997,0.0,generate,0.0,2000.0,818715.0,0.0,292880.0,292880.0,0.0,0.0,2000.0,0.0,119.24,139.116,renewable_support_conservative,40.0,40.0,0.0,0.5371439959129333
2025-01-03 18:00:00,146.29,8654.998803104401,9091.581753,3737.418,4172.278,436.5829498955991,0.0,436.5829498955991,generate,0.0,2000.0,816755.0,0.0,292580.0,292580.0,0.0,436.5829498955991,2000.0,0.0,119.24,139.116,renewable_support_conservative,40.0,40.0,0.0,0.49729142901983203
2025-01-03 19:00:00,143.9,8381.405866050198,9867.282052,3520.404,5004.491,1485.8761859498027,0.0,1485.8761859498027,generate,0.0,2000.0,814795.0,0.0,287800.0,287800.0,0.0,1485.8761859498027,2000.0,0.0,119.24,138.5,renewable_support_conservative,40.0,40.0,0.0,0.5004374858220583
2025-01-03 20:00:00,137.92,8005.636565605402,7788.995733,4263.668,4044.616,-216.64083260540247,216.64083260540247,0.0,generate,0.0,2000.0,812835.0,0.0,275840.0,275840.0,0.0,0.0,2000.0,0.0,119.24,137.056,renewable_support_conservative,40.0,40.0,0.0,0.4884665248795303
2025-01-03 21:00:00,131.06,7708.989944156001,6092.397623999999,5201.484,3582.671,-1616.5923201560017,1616.5923201560017,0.0,idle,0.0,0.0,812875.0,0.0,0.0,0.0,1616.5923201560017,0.0,0.0,0.0,119.24,134.88,renewable_support_conservative,40.0,40.0,0.0,0.44750219474512754
2025-01-03 22:00:00,129.81,7679.6792312958,6045.652417,5252.279,3615.379,-1634.0268142957993,1634.0268142957993,0.0,idle,0.0,0.0,812915.0,0.0,0.0,0.0,1634.0268142957993,0.0,0.0,0.0,119.24,134.88,renewable_support_conservative,40.0,40.0,0.0,0.45817333547179345
2025-01-03 23:00:00,126.99,7501.046662311999,5566.375116,5689.363,3751.395,-1934.671546311999,1934.671546311999,0.0,idle,0.0,0.0,812955.0,0.0,0.0,0.0,1934.671546311999,0.0,0.0,0.0,119.208,134.88,renewable_support_conservative,40.0,40.0,0.0,0.3857886560371006
2025-01-04 00:00:00,120.59,7325.317105951801,5210.406710000001,5136.092,3014.209,-2114.9103959517997,2114.9103959517997,0.0,idle,0.0,0.0,812995.0,0.0,0.0,0.0,2114.9103959517997,0.0,0.0,0.0,119.208,134.88,renewable_support_conservative,40.0,40.0,0.0,0.3765471574866753
2025-01-04 01:00:00,119.25,7120.890154415801,5122.044221,4801.37,2797.689,-1998.8459334158006,1998.8459334158006,0.0,idle,0.0,0.0,813035.0,0.0,0.0,0.0,1998.8459334158006,0.0,0.0,0.0,118.346,134.88,renewable_support_conservative,40.0,40.0,0.0,0.30377481662901873
2025-01-04 02:00:00,114.93,7071.893607685,5282.555692999999,3782.871,1987.284,-1789.3379146850002,1789.3379146850002,0.0,idle,0.0,0.0,813075.0,0.0,0.0,0.0,1789.3379146850002,0.0,0.0,0.0,114.766,134.88,renewable_support_conservative,40.0,40.0,0.0,0.3547634336318204
2025-01-04 03:00:00,110.68,7134.045581716799,5137.074893999999,3574.398,1573.222,-1996.9706877167991,1996.9706877167991,0.0,idle,0.0,0.0,813115.0,0.0,0.0,0.0,1996.9706877167991,0.0,0.0,0.0,113.5,134.88,renewable_support_conservative,40.0,40.0,0.0,0.30608235122997607
2025-01-04 04:00:00,110.28,7050.839556919799,4977.60627,3594.017999999999,1516.806,-2073.233286919799,2073.233286919799,0.0,idle,0.0,0.0,813155.0,0.0,0.0,0.0,2073.233286919799,0.0,0.0,0.0,113.5,134.88,renewable_support_conservative,40.0,40.0,0.0,0.2542586685949349
2025-01-04 05:00:00,111.06,7002.764496529,5026.0159,3694.191,1714.509,-1976.7485965289998,1976.7485965289998,0.0,idle,0.0,0.0,813195.0,0.0,0.0,0.0,1976.7485965289998,0.0,0.0,0.0,114.902,134.88,renewable_support_conservative,40.0,40.0,0.0,0.2872445387608105
2025-01-04 06:00:00,119.2,6926.090436241,5099.126980999999,3560.289,1730.659,-1826.9634552410007,1826.9634552410007,0.0,idle,0.0,0.0,813235.0,0.0,0.0,0.0,1826.9634552410007,0.0,0.0,0.0,118.38000000000001,134.88,renewable_support_conservative,40.0,40.0,0.0,0.3523891502791348
2025-01-04 07:00:00,126.11,7105.005690552,6010.473728,3034.924,1936.335,-1094.5319625519996,1094.5319625519996,0.0,idle,0.0,0.0,813275.0,0.0,0.0,0.0,1094.5319625519996,0.0,0.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.44979758374213796
2025-01-04 08:00:00,132.07,7475.1565455886,6982.783296,2820.017,2325.027,-492.37324958860063,492.37324958860063,0.0,idle,0.0,0.0,813315.0,0.0,0.0,0.0,492.37324958860063,0.0,0.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.44622956848523687
2025-01-04 09:00:00,133.57,7721.588948768001,7044.643007999999,2814.241,2135.132,-676.9459407680015,676.9459407680015,0.0,idle,0.0,0.0,813355.0,0.0,0.0,0.0,676.9459407680015,0.0,0.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.46985562451371277
2025-01-04 10:00:00,131.06,7760.089374128999,6444.631062,3030.509,1710.729,-1315.4583121289988,1315.4583121289988,0.0,idle,0.0,0.0,813395.0,0.0,0.0,0.0,1315.4583121289988,0.0,0.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.511060486987424
2025-01-04 11:00:00,126.09,7665.561085611999,6634.039143,2678.259,1643.285,-1031.5219426119993,1031.5219426119993,0.0,idle,0.0,0.0,813435.0,0.0,0.0,0.0,1031.5219426119993,0.0,0.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.46587193041528907
2025-01-04 12:00:00,124.93,7697.340126697,7006.358018999999,2477.252,1782.578,-690.9821076970011,690.9821076970011,0.0,idle,0.0,0.0,813475.0,0.0,0.0,0.0,690.9821076970011,0.0,0.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.4750319546866422
2025-01-04 13:00:00,126.09,7672.113349984999,6773.572891999999,2835.12,1934.106,-898.5404579850001,898.5404579850001,0.0,idle,0.0,0.0,813515.0,0.0,0.0,0.0,898.5404579850001,0.0,0.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.5221226312005857
2025-01-04 14:00:00,128.47,7631.658091368999,7716.789902,2556.245,2638.436,85.13181063100183,0.0,85.13181063100183,idle,0.0,0.0,813555.0,0.0,0.0,0.0,0.0,85.13181063100183,0.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.4957463385142191
2025-01-04 15:00:00,136.84,7719.0198585574,8462.765444999999,2744.577,3484.795,743.7455864425992,0.0,743.7455864425992,generate,0.0,2000.0,811595.0,0.0,273680.0,273680.0,0.0,743.7455864425992,2000.0,0.0,118.38799999999999,134.88,renewable_support_conservative,40.0,40.0,0.0,0.4759387016190664
2025-01-04 16:00:00,144.26,7993.314551727199,10015.724452,2287.403,4306.352,2022.4099002728017,0.0,2022.4099002728017,generate,0.0,2000.0,809635.0,0.0,288520.0,288520.0,0.0,2022.4099002728017,2000.0,0.0,118.38799999999999,133.58999999999997,renewable_support_conservative,40.0,40.0,0.0,0.4397924944031797
