datetime,price_EUR_per_MWh,action,pump_MWh,generation_MWh,storage_MWh,cost_EUR,revenue_EUR,profit_EUR,import_MW,load_MW
2025-01-01 00:00:00,102.2,idle,0.0,0.0,820000.0,0.0,0.0,0.0,5310.191,7536.5546
2025-01-01 01:00:00,98.2,idle,0.0,0.0,820000.0,0.0,0.0,0.0,5804.052,8064.3937
2025-01-01 02:00:00,72.6,idle,0.0,0.0,820000.0,0.0,0.0,0.0,5834.631,8008.4568
2025-01-01 03:00:00,67.85,pump,900.0,0.0,820729.0,61064.99999999999,0.0,-61064.99999999999,6185.691,7867.6184
2025-01-01 04:00:00,62.87,pump,900.0,0.0,821458.0,56583.0,0.0,-56583.0,6038.959,7740.1299
2025-01-01 05:00:00,58.99,pump,900.0,0.0,822187.0,53091.0,0.0,-53091.0,5983.622,7708.0724
2025-01-01 06:00:00,68.57,pump,900.0,0.0,822916.0,61712.99999999999,0.0,-61712.99999999999,6141.313,7791.0133
2025-01-01 07:00:00,74.03,idle,0.0,0.0,822916.0,0.0,0.0,0.0,6332.057,7627.9342
2025-01-01 08:00:00,76.55,idle,0.0,0.0,822916.0,0.0,0.0,0.0,6145.286,7688.3972
2025-01-01 09:00:00,88.1,idle,0.0,0.0,822916.0,0.0,0.0,0.0,5957.421,7719.6512
2025-01-01 10:00:00,85.73,idle,0.0,0.0,822916.0,0.0,0.0,0.0,6069.123,8041.6041
2025-01-01 11:00:00,75.8,idle,0.0,0.0,822916.0,0.0,0.0,0.0,5793.551,7841.3113
2025-01-01 12:00:00,70.74,idle,0.0,0.0,822916.0,0.0,0.0,0.0,5602.821,8053.4386
2025-01-01 13:00:00,68.38,pump,900.0,0.0,823645.0,61541.99999999999,0.0,-61541.99999999999,5617.723,7882.4212
2025-01-01 14:00:00,65.05,pump,900.0,0.0,824374.0,58545.0,0.0,-58545.0,5480.3,7747.6042
2025-01-01 15:00:00,82.71,idle,0.0,0.0,824374.0,0.0,0.0,0.0,6074.963,7781.7907
2025-01-01 16:00:00,104.1,generate,0.0,2000.0,822374.0,0.0,208200.0,208200.0,5258.272,7461.5053
2025-01-01 17:00:00,107.3,generate,0.0,2000.0,820374.0,0.0,214600.0,214600.0,5451.296,7874.1751
2025-01-01 18:00:00,108.2,generate,0.0,2000.0,818374.0,0.0,216400.0,216400.0,5128.134,7846.5853
2025-01-01 19:00:00,106.18,generate,0.0,2000.0,816374.0,0.0,212360.0,212360.0,5234.312,7743.108
2025-01-01 20:00:00,102.83,generate,0.0,2000.0,814374.0,0.0,205660.0,205660.0,5894.093,8053.8095
2025-01-01 21:00:00,102.33,idle,0.0,0.0,814374.0,0.0,0.0,0.0,5911.95,7946.1528
2025-01-01 22:00:00,103.56,generate,0.0,2000.0,812374.0,0.0,207120.0,207120.0,5951.409,7898.2583
2025-01-01 23:00:00,102.74,idle,0.0,0.0,812374.0,0.0,0.0,0.0,6265.787,7729.0368
2025-01-02 00:00:00,108.93,pump,900.0,0.0,813103.0,98037.0,0.0,-98037.0,5829.747,6869.9248
2025-01-02 01:00:00,109.49,idle,0.0,0.0,813103.0,0.0,0.0,0.0,5869.927,7131.5576
2025-01-02 02:00:00,107.7,pump,900.0,0.0,813832.0,96930.0,0.0,-96930.0,5790.79,7104.2261
2025-01-02 03:00:00,107.0,pump,900.0,0.0,814561.0,96300.0,0.0,-96300.0,5933.745,7257.7374
2025-01-02 04:00:00,106.3,pump,900.0,0.0,815290.0,95670.0,0.0,-95670.0,5904.362,7197.1368
2025-01-02 05:00:00,106.82,pump,900.0,0.0,816019.0,96138.0,0.0,-96138.0,5848.261,7268.2663
2025-01-02 06:00:00,110.95,idle,0.0,0.0,816019.0,0.0,0.0,0.0,5304.682,7078.682
2025-01-02 07:00:00,125.37,idle,0.0,0.0,816019.0,0.0,0.0,0.0,4316.007,6478.0341
2025-01-02 08:00:00,132.08,idle,0.0,0.0,816019.0,0.0,0.0,0.0,3251.829,6719.9327
2025-01-02 09:00:00,133.4,idle,0.0,0.0,816019.0,0.0,0.0,0.0,2605.885,6897.6523
2025-01-02 10:00:00,130.97,idle,0.0,0.0,816019.0,0.0,0.0,0.0,3237.254,6997.4729
2025-01-02 11:00:00,127.45,idle,0.0,0.0,816019.0,0.0,0.0,0.0,3279.01,7050.5824
2025-01-02 12:00:00,124.81,idle,0.0,0.0,816019.0,0.0,0.0,0.0,3707.392,7206.2368
2025-01-02 13:00:00,126.35,idle,0.0,0.0,816019.0,0.0,0.0,0.0,3475.948,7357.6174
2025-01-02 14:00:00,128.95,idle,0.0,0.0,816019.0,0.0,0.0,0.0,3331.148,7226.0046
2025-01-02 15:00:00,134.59,idle,0.0,0.0,816019.0,0.0,0.0,0.0,3484.212,7174.5459
2025-01-02 16:00:00,138.13,generate,0.0,2000.0,814019.0,0.0,276260.0,276260.0,2445.571,7511.6831
2025-01-02 17:00:00,143.59,generate,0.0,2000.0,812019.0,0.0,287180.0,287180.0,1855.311,7798.848
2025-01-02 18:00:00,144.57,generate,0.0,2000.0,810019.0,0.0,289140.0,289140.0,2277.919,7873.0058
2025-01-02 19:00:00,141.12,generate,0.0,2000.0,808019.0,0.0,282240.0,282240.0,3233.428,7638.9826
2025-01-02 20:00:00,135.32,generate,0.0,2000.0,806019.0,0.0,270640.0,270640.0,4162.876,7365.6727
2025-01-02 21:00:00,125.73,idle,0.0,0.0,806019.0,0.0,0.0,0.0,4129.352,7140.8787
2025-01-02 22:00:00,125.85,idle,0.0,0.0,806019.0,0.0,0.0,0.0,4985.475,7120.7841
2025-01-02 23:00:00,115.99,idle,0.0,0.0,806019.0,0.0,0.0,0.0,5195.495,7007.526
2025-01-03 00:00:00,108.58,pump,900.0,0.0,806748.0,97722.0,0.0,-97722.0,4738.956,7345.6076
2025-01-03 01:00:00,107.16,pump,900.0,0.0,807477.0,96444.0,0.0,-96444.0,5136.236,7732.2643
2025-01-03 02:00:00,106.82,pump,900.0,0.0,808206.0,96138.0,0.0,-96138.0,5523.168,7894.0408
2025-01-03 03:00:00,104.43,pump,900.0,0.0,808935.0,93987.0,0.0,-93987.0,5580.183,7788.1551
2025-01-03 04:00:00,105.74,pump,900.0,0.0,809664.0,95166.0,0.0,-95166.0,5590.587,7681.7381
2025-01-03 05:00:00,110.43,idle,0.0,0.0,809664.0,0.0,0.0,0.0,5491.748,7547.3039
2025-01-03 06:00:00,118.32,idle,0.0,0.0,809664.0,0.0,0.0,0.0,4564.598,7020.6839
2025-01-03 07:00:00,127.4,idle,0.0,0.0,809664.0,0.0,0.0,0.0,3384.263,7288.3804
2025-01-03 08:00:00,135.08,idle,0.0,0.0,809664.0,0.0,0.0,0.0,4156.529,7743.3604
2025-01-03 09:00:00,134.13,idle,0.0,0.0,809664.0,0.0,0.0,0.0,4074.875,7932.0178
2025-01-03 10:00:00,131.0,idle,0.0,0.0,809664.0,0.0,0.0,0.0,4239.176,7937.0765
2025-01-03 11:00:00,126.31,idle,0.0,0.0,809664.0,0.0,0.0,0.0,4221.986,7750.4462
2025-01-03 12:00:00,121.69,idle,0.0,0.0,809664.0,0.0,0.0,0.0,4169.854,7928.6712
2025-01-03 13:00:00,120.04,idle,0.0,0.0,809664.0,0.0,0.0,0.0,4262.191,7847.9962
2025-01-03 14:00:00,121.01,idle,0.0,0.0,809664.0,0.0,0.0,0.0,4414.263,7673.921
2025-01-03 15:00:00,128.61,idle,0.0,0.0,809664.0,0.0,0.0,0.0,3943.155,7590.4325
2025-01-03 16:00:00,137.46,generate,0.0,2000.0,807664.0,0.0,274920.0,274920.0,3952.011,7994.1063
2025-01-03 17:00:00,146.44,generate,0.0,2000.0,805664.0,0.0,292880.0,292880.0,3571.604,8539.5
2025-01-03 18:00:00,146.29,generate,0.0,2000.0,803664.0,0.0,292580.0,292580.0,3737.418,8654.9988
2025-01-03 19:00:00,143.9,generate,0.0,2000.0,801664.0,0.0,287800.0,287800.0,3520.404,8381.4059
2025-01-03 20:00:00,137.92,generate,0.0,2000.0,799664.0,0.0,275840.0,275840.0,4263.668,8005.6366
2025-01-03 21:00:00,131.06,idle,0.0,0.0,799664.0,0.0,0.0,0.0,5201.484,7708.9899
2025-01-03 22:00:00,129.81,idle,0.0,0.0,799664.0,0.0,0.0,0.0,5252.279,7679.6792
2025-01-03 23:00:00,126.99,idle,0.0,0.0,799664.0,0.0,0.0,0.0,5689.363,7501.0467
2025-01-04 00:00:00,120.59,idle,0.0,0.0,799664.0,0.0,0.0,0.0,5136.092,7325.3171
2025-01-04 01:00:00,119.25,idle,0.0,0.0,799664.0,0.0,0.0,0.0,4801.37,7120.8902
2025-01-04 02:00:00,114.93,idle,0.0,0.0,799664.0,0.0,0.0,0.0,3782.871,7071.8936
2025-01-04 03:00:00,110.68,pump,900.0,0.0,800393.0,99612.0,0.0,-99612.0,3574.398,7134.0456
2025-01-04 04:00:00,110.28,pump,900.0,0.0,801122.0,99252.0,0.0,-99252.0,3594.018,7050.8396
2025-01-04 05:00:00,111.06,pump,900.0,0.0,801851.0,99954.0,0.0,-99954.0,3694.191,7002.7645
2025-01-04 06:00:00,119.2,idle,0.0,0.0,801851.0,0.0,0.0,0.0,3560.289,6926.0904
2025-01-04 07:00:00,126.11,idle,0.0,0.0,801851.0,0.0,0.0,0.0,3034.924,7105.0057
2025-01-04 08:00:00,132.07,idle,0.0,0.0,801851.0,0.0,0.0,0.0,2820.017,7475.1565
2025-01-04 09:00:00,133.57,idle,0.0,0.0,801851.0,0.0,0.0,0.0,2814.241,7721.5889
2025-01-04 10:00:00,131.06,idle,0.0,0.0,801851.0,0.0,0.0,0.0,3030.509,7760.0894
2025-01-04 11:00:00,126.09,idle,0.0,0.0,801851.0,0.0,0.0,0.0,2678.259,7665.5611
2025-01-04 12:00:00,124.93,idle,0.0,0.0,801851.0,0.0,0.0,0.0,2477.252,7697.3401
2025-01-04 13:00:00,126.09,idle,0.0,0.0,801851.0,0.0,0.0,0.0,2835.12,7672.1133
2025-01-04 14:00:00,128.47,idle,0.0,0.0,801851.0,0.0,0.0,0.0,2556.245,7631.6581
2025-01-04 15:00:00,136.84,idle,0.0,0.0,801851.0,0.0,0.0,0.0,2744.577,7719.0199
2025-01-04 16:00:00,144.26,generate,0.0,2000.0,799851.0,0.0,288520.0,288520.0,2287.403,7993.3146
2025-01-04 17:00:00,152.62,generate,0.0,2000.0,797851.0,0.0,305240.0,305240.0,1788.692,8430.0551
2025-01-04 18:00:00,147.76,generate,0.0,2000.0,795851.0,0.0,295520.0,295520.0,1812.281,8452.6927
2025-01-04 19:00:00,140.82,idle,0.0,0.0,795851.0,0.0,0.0,0.0,2037.509,8122.2962
2025-01-04 20:00:00,134.39,idle,0.0,0.0,795851.0,0.0,0.0,0.0,3028.226,7702.2552
2025-01-04 21:00:00,126.95,idle,0.0,0.0,795851.0,0.0,0.0,0.0,3159.742,7350.7161
2025-01-04 22:00:00,126.1,idle,0.0,0.0,795851.0,0.0,0.0,0.0,3423.833,7224.1731
2025-01-04 23:00:00,119.21,idle,0.0,0.0,795851.0,0.0,0.0,0.0,3550.234,6994.8839
2025-01-05 00:00:00,119.4,idle,0.0,0.0,795851.0,0.0,0.0,0.0,4081.854,7176.1362
2025-01-05 01:00:00,114.11,idle,0.0,0.0,795851.0,0.0,0.0,0.0,4329.06,7264.902
2025-01-05 02:00:00,110.07,idle,0.0,0.0,795851.0,0.0,0.0,0.0,4556.924,7360.7867
2025-01-05 03:00:00,105.83,pump,900.0,0.0,796580.0,95247.0,0.0,-95247.0,4780.471,7232.2756
2025-01-05 04:00:00,107.53,pump,900.0,0.0,797309.0,96777.0,0.0,-96777.0,4555.682,7047.3997
2025-01-05 05:00:00,115.1,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4671.147,6918.6829
2025-01-05 06:00:00,119.94,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4460.766,6855.7688
2025-01-05 07:00:00,124.22,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4150.923,6575.9694
2025-01-05 08:00:00,127.8,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4397.634,6647.866
2025-01-05 09:00:00,129.11,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4090.886,6699.6265
2025-01-05 10:00:00,128.02,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4462.421,7138.8467
2025-01-05 11:00:00,126.77,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4312.684,7065.8714
2025-01-05 12:00:00,126.1,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4284.354,7115.5278
2025-01-05 13:00:00,126.36,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4128.153,7171.8132
2025-01-05 14:00:00,130.16,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4019.608,6911.9399
2025-01-05 15:00:00,132.1,idle,0.0,0.0,797309.0,0.0,0.0,0.0,4170.695,6828.0424
2025-01-05 16:00:00,133.39,generate,0.0,2000.0,795309.0,0.0,266780.0,266780.0,4082.352,7331.7951
2025-01-05 17:00:00,132.93,generate,0.0,2000.0,793309.0,0.0,265860.0,265860.0,3948.206,7887.6471
2025-01-05 18:00:00,132.8,idle,0.0,0.0,793309.0,0.0,0.0,0.0,3963.308,7908.7851
2025-01-05 19:00:00,131.7,idle,0.0,0.0,793309.0,0.0,0.0,0.0,3733.423,7497.1232
2025-01-05 20:00:00,127.19,idle,0.0,0.0,793309.0,0.0,0.0,0.0,4106.101,7179.5936
2025-01-05 21:00:00,117.88,idle,0.0,0.0,793309.0,0.0,0.0,0.0,4555.324,7253.0444
2025-01-05 22:00:00,119.41,idle,0.0,0.0,793309.0,0.0,0.0,0.0,4519.101,7068.7566
2025-01-05 23:00:00,120.01,idle,0.0,0.0,793309.0,0.0,0.0,0.0,4419.693,6994.3234
2025-01-06 00:00:00,115.69,idle,0.0,0.0,793309.0,0.0,0.0,0.0,4399.722,7015.6002
2025-01-06 01:00:00,105.95,pump,900.0,0.0,794038.0,95355.0,0.0,-95355.0,4752.209,7381.5445
2025-01-06 02:00:00,98.58,pump,900.0,0.0,794767.0,88722.0,0.0,-88722.0,4663.034,7243.4614
2025-01-06 03:00:00,94.81,pump,900.0,0.0,795496.0,85329.0,0.0,-85329.0,4554.434,7130.9756
2025-01-06 04:00:00,98.69,pump,900.0,0.0,796225.0,88821.0,0.0,-88821.0,4692.269,7285.3517
2025-01-06 05:00:00,112.34,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4763.212,7452.9094
2025-01-06 06:00:00,123.07,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4444.194,7672.5674
2025-01-06 07:00:00,132.41,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4211.165,8409.768
2025-01-06 08:00:00,132.44,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4482.675,8918.4332
2025-01-06 09:00:00,132.8,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4540.645,8536.1575
2025-01-06 10:00:00,130.65,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4772.327,8527.8528
2025-01-06 11:00:00,128.06,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4906.616,8688.7511
2025-01-06 12:00:00,123.41,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4476.489,8360.7928
2025-01-06 13:00:00,123.41,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4542.732,8381.1031
2025-01-06 14:00:00,127.91,idle,0.0,0.0,796225.0,0.0,0.0,0.0,4470.498,8346.4601
2025-01-06 15:00:00,137.19,generate,0.0,2000.0,794225.0,0.0,274380.0,274380.0,4390.824,8396.1392
2025-01-06 16:00:00,137.05,generate,0.0,2000.0,792225.0,0.0,274100.0,274100.0,3938.921,8202.5214
2025-01-06 17:00:00,139.99,generate,0.0,2000.0,790225.0,0.0,279980.0,279980.0,3712.154,8439.5621
2025-01-06 18:00:00,137.5,generate,0.0,2000.0,788225.0,0.0,275000.0,275000.0,4060.654,8510.7384
2025-01-06 19:00:00,134.91,idle,0.0,0.0,788225.0,0.0,0.0,0.0,4830.715,8194.7214
2025-01-06 20:00:00,129.8,idle,0.0,0.0,788225.0,0.0,0.0,0.0,4784.227,7846.259
2025-01-06 21:00:00,128.88,idle,0.0,0.0,788225.0,0.0,0.0,0.0,5018.759,7499.8992
2025-01-06 22:00:00,125.88,idle,0.0,0.0,788225.0,0.0,0.0,0.0,5304.854,7439.7525
2025-01-06 23:00:00,122.13,idle,0.0,0.0,788225.0,0.0,0.0,0.0,5189.772,7232.4858
2025-01-07 00:00:00,118.51,idle,0.0,0.0,788225.0,0.0,0.0,0.0,4647.549,7536.0478
2025-01-07 01:00:00,115.19,pump,900.0,0.0,788954.0,103671.0,0.0,-103671.0,4682.217,7482.8185
2025-01-07 02:00:00,115.86,idle,0.0,0.0,788954.0,0.0,0.0,0.0,4944.137,7647.9734
2025-01-07 03:00:00,115.35,idle,0.0,0.0,788954.0,0.0,0.0,0.0,4692.749,7602.9502
2025-01-07 04:00:00,111.27,pump,900.0,0.0,789683.0,100143.0,0.0,-100143.0,4455.33,7539.3334
2025-01-07 05:00:00,118.4,idle,0.0,0.0,789683.0,0.0,0.0,0.0,4740.769,7814.2391
2025-01-07 06:00:00,124.39,idle,0.0,0.0,789683.0,0.0,0.0,0.0,4330.269,7752.426
2025-01-07 07:00:00,131.69,idle,0.0,0.0,789683.0,0.0,0.0,0.0,3553.407,8457.7639
2025-01-07 08:00:00,138.4,idle,0.0,0.0,789683.0,0.0,0.0,0.0,4321.015,8869.4389
2025-01-07 09:00:00,134.5,idle,0.0,0.0,789683.0,0.0,0.0,0.0,5253.409,8694.219
2025-01-07 10:00:00,133.78,idle,0.0,0.0,789683.0,0.0,0.0,0.0,5621.847,8512.9988
2025-01-07 11:00:00,136.04,idle,0.0,0.0,789683.0,0.0,0.0,0.0,5646.885,8454.8178
2025-01-07 12:00:00,131.54,idle,0.0,0.0,789683.0,0.0,0.0,0.0,5469.102,8252.2052
2025-01-07 13:00:00,129.2,idle,0.0,0.0,789683.0,0.0,0.0,0.0,5443.332,8474.3322
2025-01-07 14:00:00,134.05,idle,0.0,0.0,789683.0,0.0,0.0,0.0,4650.957,8254.19
2025-01-07 15:00:00,140.6,idle,0.0,0.0,789683.0,0.0,0.0,0.0,4064.724,8367.7549
2025-01-07 16:00:00,145.89,generate,0.0,2000.0,787683.0,0.0,291780.0,291780.0,4089.993,8522.8926
2025-01-07 17:00:00,145.9,generate,0.0,2000.0,785683.0,0.0,291800.0,291800.0,4387.246,8871.0499
2025-01-07 18:00:00,142.06,idle,0.0,0.0,785683.0,0.0,0.0,0.0,4736.879,8982.7929
2025-01-07 19:00:00,139.97,idle,0.0,0.0,785683.0,0.0,0.0,0.0,4800.26,8602.6521
2025-01-07 20:00:00,135.0,idle,0.0,0.0,785683.0,0.0,0.0,0.0,5891.808,8195.4348
2025-01-07 21:00:00,131.9,idle,0.0,0.0,785683.0,0.0,0.0,0.0,6009.229,7733.6325
2025-01-07 22:00:00,131.9,idle,0.0,0.0,785683.0,0.0,0.0,0.0,5846.154,7483.5546
2025-01-07 23:00:00,128.02,idle,0.0,0.0,785683.0,0.0,0.0,0.0,6124.959,7190.2924
2025-01-08 00:00:00,115.19,idle,0.0,0.0,785683.0,0.0,0.0,0.0,6100.819,7391.9702
2025-01-08 01:00:00,109.69,pump,900.0,0.0,786412.0,98721.0,0.0,-98721.0,6570.782,7567.2558
2025-01-08 02:00:00,104.36,pump,900.0,0.0,787141.0,93924.0,0.0,-93924.0,6275.888,7491.3724
2025-01-08 03:00:00,102.32,pump,900.0,0.0,787870.0,92088.0,0.0,-92088.0,6226.534,7404.4296
2025-01-08 04:00:00,103.28,pump,900.0,0.0,788599.0,92952.0,0.0,-92952.0,6188.988,7397.5065
2025-01-08 05:00:00,117.28,idle,0.0,0.0,788599.0,0.0,0.0,0.0,6094.941,7443.1406
2025-01-08 06:00:00,129.85,idle,0.0,0.0,788599.0,0.0,0.0,0.0,5513.893,7686.2262
2025-01-08 07:00:00,136.03,idle,0.0,0.0,788599.0,0.0,0.0,0.0,4335.856,8504.2477
2025-01-08 08:00:00,138.4,idle,0.0,0.0,788599.0,0.0,0.0,0.0,4846.361,8968.5714
2025-01-08 09:00:00,135.24,idle,0.0,0.0,788599.0,0.0,0.0,0.0,4748.337,8996.715
2025-01-08 10:00:00,134.65,idle,0.0,0.0,788599.0,0.0,0.0,0.0,4475.912,9070.9338
2025-01-08 11:00:00,131.28,idle,0.0,0.0,788599.0,0.0,0.0,0.0,4756.927,9114.7829
2025-01-08 12:00:00,127.71,idle,0.0,0.0,788599.0,0.0,0.0,0.0,4379.062,8767.5501
2025-01-08 13:00:00,128.69,idle,0.0,0.0,788599.0,0.0,0.0,0.0,3927.23,8445.9369
2025-01-08 14:00:00,135.39,idle,0.0,0.0,788599.0,0.0,0.0,0.0,4115.383,8401.3579
2025-01-08 15:00:00,143.24,generate,0.0,2000.0,786599.0,0.0,286480.0,286480.0,3712.611,8386.8212
2025-01-08 16:00:00,146.11,generate,0.0,2000.0,784599.0,0.0,292220.0,292220.0,3425.668,8428.4245
2025-01-08 17:00:00,146.57,generate,0.0,2000.0,782599.0,0.0,293140.0,293140.0,2861.225,8667.1168
2025-01-08 18:00:00,150.34,generate,0.0,2000.0,780599.0,0.0,300680.0,300680.0,3785.042,8773.1826
2025-01-08 19:00:00,141.74,idle,0.0,0.0,780599.0,0.0,0.0,0.0,3956.962,8391.3919
2025-01-08 20:00:00,134.91,idle,0.0,0.0,780599.0,0.0,0.0,0.0,4644.213,8015.8602
2025-01-08 21:00:00,128.27,idle,0.0,0.0,780599.0,0.0,0.0,0.0,4806.84,7450.9453
2025-01-08 22:00:00,126.98,idle,0.0,0.0,780599.0,0.0,0.0,0.0,4963.734,7203.6176
2025-01-08 23:00:00,118.91,idle,0.0,0.0,780599.0,0.0,0.0,0.0,5159.209,7055.7692
2025-01-09 00:00:00,117.59,idle,0.0,0.0,780599.0,0.0,0.0,0.0,5293.792,7157.1263
2025-01-09 01:00:00,109.81,pump,900.0,0.0,781328.0,98829.0,0.0,-98829.0,5489.813,7518.9002
2025-01-09 02:00:00,102.08,pump,900.0,0.0,782057.0,91872.0,0.0,-91872.0,5392.101,7397.3849
2025-01-09 03:00:00,101.93,pump,900.0,0.0,782786.0,91737.0,0.0,-91737.0,5205.753,7303.9472
2025-01-09 04:00:00,102.53,pump,900.0,0.0,783515.0,92277.0,0.0,-92277.0,4783.129,7311.6126
2025-01-09 05:00:00,113.81,pump,900.0,0.0,784244.0,102429.0,0.0,-102429.0,5092.11,7452.6622
2025-01-09 06:00:00,132.54,idle,0.0,0.0,784244.0,0.0,0.0,0.0,4454.346,7500.9575
2025-01-09 07:00:00,151.57,generate,0.0,2000.0,782244.0,0.0,303140.0,303140.0,3113.232,8319.707
2025-01-09 08:00:00,170.52,generate,0.0,2000.0,780244.0,0.0,341040.0,341040.0,2090.148,8661.1111
2025-01-09 09:00:00,151.0,generate,0.0,2000.0,778244.0,0.0,302000.0,302000.0,1698.566,8519.7778
2025-01-09 10:00:00,149.38,generate,0.0,2000.0,776244.0,0.0,298760.0,298760.0,1859.214,8398.8388
2025-01-09 11:00:00,144.38,generate,0.0,2000.0,774244.0,0.0,288760.0,288760.0,1918.357,8459.3624
2025-01-09 12:00:00,138.9,idle,0.0,0.0,774244.0,0.0,0.0,0.0,2345.703,8223.2157
2025-01-09 13:00:00,134.69,idle,0.0,0.0,774244.0,0.0,0.0,0.0,2700.0,8156.738
2025-01-09 14:00:00,131.4,idle,0.0,0.0,774244.0,0.0,0.0,0.0,3102.882,8032.2356
2025-01-09 15:00:00,132.9,idle,0.0,0.0,774244.0,0.0,0.0,0.0,3167.044,8070.1721
2025-01-09 16:00:00,131.39,idle,0.0,0.0,774244.0,0.0,0.0,0.0,2930.805,8311.1449
2025-01-09 17:00:00,135.0,idle,0.0,0.0,774244.0,0.0,0.0,0.0,2495.282,8671.0946
2025-01-09 18:00:00,134.99,idle,0.0,0.0,774244.0,0.0,0.0,0.0,2748.377,8856.6797
2025-01-09 19:00:00,132.9,idle,0.0,0.0,774244.0,0.0,0.0,0.0,3433.215,8613.278
2025-01-09 20:00:00,126.89,idle,0.0,0.0,774244.0,0.0,0.0,0.0,3899.25,8192.8353
2025-01-09 21:00:00,123.09,idle,0.0,0.0,774244.0,0.0,0.0,0.0,4732.086,7838.1374
2025-01-09 22:00:00,122.07,idle,0.0,0.0,774244.0,0.0,0.0,0.0,4920.157,7684.1314
2025-01-09 23:00:00,114.97,idle,0.0,0.0,774244.0,0.0,0.0,0.0,5539.141,7426.1469
2025-01-10 00:00:00,109.15,idle,0.0,0.0,774244.0,0.0,0.0,0.0,4812.487,7353.4876
2025-01-10 01:00:00,105.5,pump,900.0,0.0,774973.0,94950.0,0.0,-94950.0,4959.86,7614.1831
2025-01-10 02:00:00,98.99,pump,900.0,0.0,775702.0,89091.0,0.0,-89091.0,5048.227,7749.8829
2025-01-10 03:00:00,95.51,pump,900.0,0.0,776431.0,85959.0,0.0,-85959.0,4891.463,7620.18
2025-01-10 04:00:00,95.71,pump,900.0,0.0,777160.0,86139.0,0.0,-86139.0,4565.943,7621.3774
2025-01-10 05:00:00,106.81,pump,900.0,0.0,777889.0,96129.0,0.0,-96129.0,4468.632,7575.6489
2025-01-10 06:00:00,117.19,idle,0.0,0.0,777889.0,0.0,0.0,0.0,3800.701,7885.7758
2025-01-10 07:00:00,126.1,idle,0.0,0.0,777889.0,0.0,0.0,0.0,3465.066,8728.8656
2025-01-10 08:00:00,133.88,generate,0.0,2000.0,775889.0,0.0,267760.0,267760.0,2282.617,9177.8562
2025-01-10 09:00:00,131.8,idle,0.0,0.0,775889.0,0.0,0.0,0.0,2345.684,9129.2277
2025-01-10 10:00:00,127.2,idle,0.0,0.0,775889.0,0.0,0.0,0.0,3153.51,9103.3521
2025-01-10 11:00:00,122.47,idle,0.0,0.0,775889.0,0.0,0.0,0.0,3936.585,9024.1691
2025-01-10 12:00:00,120.39,idle,0.0,0.0,775889.0,0.0,0.0,0.0,4130.312,8854.245
2025-01-10 13:00:00,117.2,idle,0.0,0.0,775889.0,0.0,0.0,0.0,3876.703,8838.3503
2025-01-10 14:00:00,117.2,idle,0.0,0.0,775889.0,0.0,0.0,0.0,3914.816,8833.7861
2025-01-10 15:00:00,127.83,idle,0.0,0.0,775889.0,0.0,0.0,0.0,3547.639,8836.1483
2025-01-10 16:00:00,137.3,generate,0.0,2000.0,773889.0,0.0,274600.0,274600.0,2895.116,8951.5878
2025-01-10 17:00:00,146.19,generate,0.0,2000.0,771889.0,0.0,292380.0,292380.0,1966.549,9182.545
2025-01-10 18:00:00,148.33,generate,0.0,2000.0,769889.0,0.0,296660.0,296660.0,1836.788,9155.8125
2025-01-10 19:00:00,143.04,generate,0.0,2000.0,767889.0,0.0,286080.0,286080.0,2387.37,8859.7369
2025-01-10 20:00:00,133.19,idle,0.0,0.0,767889.0,0.0,0.0,0.0,3321.652,8431.3447
2025-01-10 21:00:00,125.53,idle,0.0,0.0,767889.0,0.0,0.0,0.0,4668.421,7987.1003
2025-01-10 22:00:00,122.1,idle,0.0,0.0,767889.0,0.0,0.0,0.0,4825.589,7806.1421
2025-01-10 23:00:00,117.51,idle,0.0,0.0,767889.0,0.0,0.0,0.0,5063.036,7553.453
2025-01-11 00:00:00,113.68,idle,0.0,0.0,767889.0,0.0,0.0,0.0,5523.888,7569.7516
2025-01-11 01:00:00,113.02,idle,0.0,0.0,767889.0,0.0,0.0,0.0,5610.667,7393.9336
2025-01-11 02:00:00,109.0,idle,0.0,0.0,767889.0,0.0,0.0,0.0,5725.875,7812.3172
2025-01-11 03:00:00,107.76,idle,0.0,0.0,767889.0,0.0,0.0,0.0,5790.75,7732.0283
